,time,agent_a,agent_b,use_condom,is_transmission
0,0,1,5,True,False
1,0,1,9,True,False
2,1,2,5,True,False
3,1,6,9,True,False
4,1,3,8,True,False
5,3,3,4,True,False
6,3,1,9,True,False
7,4,5,6,True,False
8,4,2,7,True,False
9,4,1,5,True,False
10,4,0,1,True,False
11,4,0,9,True,False
12,5,3,6,True,False
13,5,0,5,True,False
14,5,0,1,True,False
15,5,1,5,True,False
16,6,3,6,True,False
17,6,0,9,True,False
18,7,3,6,True,False
19,7,0,9,True,False
20,8,0,9,True,False
21,8,1,5,True,False
22,9,0,4,True,False
23,9,0,9,True,False
24,9,2,6,True,False
25,9,1,2,True,False
26,9,6,8,True,False
27,9,3,6,True,False
28,10,3,6,True,False
29,10,0,9,True,False
30,10,0,4,True,False
31,10,4,9,True,False
32,11,3,6,True,False
33,11,1,5,True,False
34,11,0,4,True,False
35,11,4,9,True,False
36,12,0,4,True,False
37,12,1,5,True,False
38,12,1,3,True,False
39,13,1,3,True,False
40,13,1,5,True,False
41,14,2,7,True,False
42,14,3,5,True,False
43,14,1,5,True,False
44,15,4,7,True,False
45,15,5,6,True,False
46,15,1,6,True,False
47,15,3,5,True,False
48,16,3,5,True,False
49,16,1,5,True,False
50,17,3,5,True,False
51,17,0,9,True,False
52,17,4,8,True,False
53,18,0,9,True,False
54,18,3,5,True,False
55,18,1,6,True,False
56,19,6,9,True,False
57,19,0,9,True,False
58,19,0,7,True,False
59,19,1,3,True,False
60,20,5,8,True,False
61,20,6,9,True,False
62,20,0,9,True,False
63,21,6,9,True,False
64,21,0,6,True,False
65,21,3,8,True,False
66,21,1,2,True,False
67,21,0,9,True,False
68,22,0,9,True,False
69,22,0,6,True,False
70,23,0,9,True,False
71,23,7,8,True,False
72,23,0,6,True,False
73,24,7,8,True,False
74,24,4,6,True,False
75,25,0,6,True,False
76,25,1,3,True,False
77,26,1,7,True,False
78,27,6,7,True,False
79,27,3,6,True,False
80,27,3,9,True,False
81,28,1,4,True,False
82,28,3,9,True,False
83,28,6,7,True,False
84,29,6,9,True,False
85,29,1,4,True,False
86,30,6,9,True,False
87,31,1,8,True,False
88,31,3,6,True,False
89,32,1,4,True,False
90,32,4,7,True,False
91,33,1,8,True,False
92,34,1,4,True,False
93,34,4,7,True,False
94,35,1,8,True,False
95,35,4,7,True,False
96,35,3,8,True,False
97,36,2,9,True,False
98,36,4,7,True,False
99,36,1,8,True,False
100,37,2,5,True,False
101,37,5,9,True,False
102,37,2,3,True,False
103,37,2,9,True,False
104,38,2,5,True,False
105,38,4,8,True,False
106,38,0,2,True,False
107,38,3,9,True,False
108,39,4,8,True,False
109,39,1,5,True,False
110,39,2,9,True,False
111,39,2,3,True,False
112,39,0,2,True,False
113,40,6,9,True,False
114,40,2,9,True,False
115,40,4,9,True,False
116,40,3,6,True,False
117,40,2,3,True,False
118,40,0,5,True,False
119,40,2,6,True,False
120,40,2,4,True,False
121,41,1,5,True,False
122,41,3,7,True,False
123,41,3,8,True,False
124,41,7,8,True,False
125,41,1,8,True,False
126,41,1,7,True,False
127,42,3,8,True,False
128,42,1,7,True,False
129,42,0,5,True,False
130,42,1,5,True,False
131,42,6,9,True,False
132,43,2,5,True,False
133,43,0,2,True,False
134,43,0,5,True,False
135,43,8,9,True,False
136,44,8,9,True,False
137,44,4,8,True,False
138,44,0,7,True,False
139,45,2,5,True,False
140,45,0,7,True,False
141,45,4,8,True,False
142,46,4,9,True,False
143,47,2,7,True,False
144,48,3,9,True,False
145,48,3,6,True,False
146,49,3,6,True,False
147,50,3,6,True,False
148,50,6,9,True,False
149,50,3,9,True,False
150,51,3,8,True,False
151,51,3,6,True,False
152,52,3,8,True,False
153,52,4,5,True,False
154,53,4,8,True,False
155,54,3,6,True,False
156,54,4,5,True,False
157,54,4,8,True,False
158,55,4,8,True,False
159,55,0,9,True,False
160,55,2,5,True,False
161,56,5,7,True,True
162,57,2,9,True,False
163,57,5,7,True,False
164,57,0,1,True,False
165,58,3,6,True,False
166,58,7,8,True,False
167,59,3,6,True,False
168,60,3,8,True,False
169,60,2,8,True,False
170,61,4,5,True,False
171,61,2,8,True,False
172,61,3,6,True,False
173,62,0,6,True,False
174,63,0,6,True,False
175,64,0,6,True,False
176,64,3,7,True,False
177,65,1,6,True,False
178,66,8,9,True,False
179,66,5,8,True,False
180,66,4,6,True,False
181,66,1,7,True,True
182,67,5,8,True,True
183,67,2,3,True,False
184,67,1,7,True,False
