,num_infected,num_interactions,num_interactions_condoms
0,1,2,2
1,1,4,4
2,1,4,4
3,1,5,5
4,1,5,5
5,1,8,8
6,1,8,8
7,1,9,9
8,1,10,10
9,1,10,10
10,1,11,11
11,1,12,12
12,1,12,12
13,1,13,13
14,1,13,13
15,1,13,13
16,1,13,13
17,1,14,14
18,1,16,16
19,1,16,16
20,1,17,17
21,1,18,18
22,1,18,18
23,1,19,19
24,1,19,19
25,1,20,20
26,1,20,20
27,1,22,22
28,1,24,24
29,1,24,24
30,1,24,24
31,1,24,24
32,1,24,24
33,1,25,25
34,1,26,26
35,1,26,26
36,1,27,27
37,1,28,28
38,1,29,29
39,1,31,31
40,1,31,31
41,1,32,32
42,1,34,34
43,1,34,34
44,1,34,34
45,1,35,35
46,1,36,36
47,1,36,36
48,1,37,37
49,1,37,37
50,1,38,38
51,1,38,38
52,1,40,40
53,1,41,41
54,1,43,43
55,1,43,43
56,1,43,43
57,2,44,44
58,2,45,45
59,2,46,46
60,2,47,47
61,2,49,49
62,2,51,51
63,2,52,52
64,2,53,53
65,2,55,55
66,2,55,55
67,2,57,57
68,2,57,57
69,2,60,60
70,2,63,63
71,3,64,64
72,3,64,64
73,3,65,65
74,3,65,65
75,4,67,67
76,5,70,70
77,5,70,70
78,5,71,71
79,7,73,73
80,7,74,74
81,7,75,75
82,7,76,76
83,7,77,77
84,7,77,77
85,7,77,77
86,7,78,78
87,7,78,78
88,7,79,79
89,8,81,81
90,8,82,82
91,8,82,82
92,8,83,83
93,8,83,83
94,8,83,83
95,8,85,85
96,8,85,85
97,8,85,85
98,8,85,85
99,8,86,86
