,time,agent_a,agent_b,use_condom,is_transmission
0,0,2,9,True,False
1,0,7,8,True,False
2,1,5,7,True,False
3,1,6,9,True,False
4,3,4,9,True,False
5,5,4,7,True,False
6,5,1,4,True,False
7,5,5,8,True,False
8,7,4,9,True,False
9,8,4,5,True,False
10,10,1,4,True,False
11,11,2,8,True,False
12,13,0,7,True,False
13,17,2,6,True,False
14,18,5,8,True,False
15,18,2,6,True,False
16,20,4,9,True,False
17,21,4,8,True,False
18,23,8,9,True,False
19,25,1,5,True,False
20,27,5,7,True,False
21,27,1,9,True,False
22,28,8,9,True,False
23,28,0,6,True,False
24,33,3,9,True,False
25,34,5,7,True,False
26,36,5,7,True,False
27,37,0,6,True,False
28,38,1,3,True,False
29,39,1,5,True,False
30,39,0,7,True,False
31,41,1,5,True,False
32,42,1,9,True,False
33,42,1,5,True,False
34,45,1,8,True,False
35,46,0,6,True,False
36,48,1,8,True,False
37,50,8,9,True,False
38,52,0,4,True,False
39,52,3,5,True,False
40,53,0,4,True,False
41,54,0,1,True,False
42,54,6,7,True,False
43,57,8,9,True,True
44,58,2,4,True,False
45,59,1,4,True,False
46,60,0,7,True,False
47,61,1,2,True,False
48,61,1,5,True,False
49,62,3,5,True,False
50,62,2,5,True,False
51,63,5,9,True,False
52,64,3,9,True,False
53,65,3,9,True,False
54,65,0,4,True,False
55,67,4,5,True,False
56,67,3,9,True,False
57,69,4,5,True,False
58,69,3,5,True,False
59,69,2,7,True,False
60,70,4,9,True,False
61,70,2,7,True,False
62,70,4,5,True,False
63,71,2,8,True,True
64,73,5,9,True,False
65,75,2,5,True,True
66,75,3,9,True,False
67,76,0,9,True,True
68,76,0,1,True,False
69,76,5,8,True,False
70,78,1,6,True,False
71,79,3,5,True,True
72,79,1,9,True,True
73,80,4,5,True,False
74,81,1,4,True,False
75,82,3,4,True,False
76,83,3,4,True,False
77,86,3,7,True,False
78,88,4,7,True,False
79,89,3,7,True,True
80,89,3,4,True,False
81,90,3,4,True,False
82,92,0,8,True,False
83,95,0,8,True,False
84,95,0,4,True,False
85,99,4,7,True,False
