,num_infected,num_interactions,num_interactions_condoms
0,1,1,0
1,1,1,0
2,1,1,0
3,1,1,0
4,1,1,0
5,1,1,0
6,1,2,0
7,1,2,0
8,1,3,0
9,1,4,0
10,1,4,0
11,1,5,0
12,1,6,0
13,2,7,0
14,2,8,0
15,2,8,0
16,2,9,0
17,2,9,0
18,2,10,0
19,2,12,0
20,2,12,0
21,2,13,0
22,2,14,0
23,2,15,0
24,2,17,0
25,3,18,0
26,3,19,0
27,3,20,0
28,3,21,0
29,4,22,0
30,4,23,0
31,5,25,0
32,6,26,0
33,6,27,0
34,6,27,0
35,6,28,0
36,6,28,0
37,6,29,0
38,6,29,0
39,7,31,0
40,7,31,0
41,7,31,0
42,7,32,0
43,8,34,0
44,8,34,0
45,8,35,0
46,9,36,0
47,9,37,0
48,9,38,0
49,10,40,0
50,10,41,0
51,10,42,0
52,10,44,0
53,10,45,0
54,10,45,0
55,10,45,0
56,10,45,0
57,10,45,0
58,10,46,0
59,10,48,0
60,10,49,0
61,10,49,0
62,10,50,0
63,10,52,0
64,10,52,0
65,10,52,0
66,10,53,0
67,10,54,0
68,10,54,0
69,10,55,0
70,10,56,0
71,10,58,0
72,10,60,0
73,10,61,0
74,10,61,0
75,10,62,0
76,10,63,0
77,10,64,0
78,10,65,0
79,10,66,0
80,10,67,0
81,10,67,0
82,10,70,0
83,10,71,0
84,10,73,0
85,10,74,0
86,10,74,0
87,10,75,0
88,10,76,0
89,10,76,0
90,10,77,0
91,10,78,0
92,10,80,0
93,10,81,0
94,10,81,0
95,10,81,0
96,10,81,0
97,10,81,0
98,10,83,0
99,10,85,0
