,num_infected,num_interactions,num_interactions_condoms
0,1,2,1
1,1,3,2
2,1,4,3
3,1,4,3
4,1,4,3
5,1,5,3
6,1,6,3
7,1,7,4
8,2,8,5
9,2,10,7
10,2,12,8
11,2,15,11
12,2,15,11
13,2,15,11
14,2,16,11
15,2,16,11
16,2,18,13
17,2,22,15
18,2,24,16
19,2,25,17
20,2,26,18
21,2,28,20
22,3,30,21
23,3,32,23
24,3,32,23
25,3,32,23
26,3,32,23
27,3,33,23
28,3,34,24
29,3,37,26
30,3,37,26
31,3,38,27
32,3,38,27
33,3,39,28
34,3,39,28
35,3,39,28
36,3,39,28
37,3,40,29
38,3,40,29
39,3,42,31
40,3,42,31
41,3,42,31
42,4,44,32
43,5,45,32
44,5,46,33
45,5,47,34
46,5,49,36
47,5,50,36
48,5,51,37
49,5,51,37
50,5,51,37
51,5,53,39
52,5,55,41
53,5,57,43
54,5,57,43
55,5,57,43
56,5,59,44
57,6,60,44
58,6,62,45
59,6,62,45
60,6,63,46
61,6,63,46
62,6,63,46
63,6,65,47
64,6,66,48
65,7,69,49
66,7,71,50
67,7,72,51
68,7,72,51
69,7,74,53
70,7,75,53
71,7,76,54
72,7,76,54
73,7,76,54
74,7,77,55
75,7,78,56
76,7,80,57
77,7,80,57
78,7,83,58
79,7,84,59
80,7,85,60
81,7,86,61
82,7,88,62
83,7,88,62
84,7,88,62
85,7,88,62
86,7,88,62
87,7,88,62
88,7,89,63
89,7,89,63
90,7,89,63
91,7,89,63
92,7,90,64
93,7,92,65
94,7,92,65
95,7,94,66
96,7,97,67
97,7,98,68
98,7,99,68
99,7,99,68
