,time,agent_a,agent_b,use_condom,is_transmission
0,0,0,1,True,False
1,0,0,4,False,False
2,1,0,1,True,False
3,2,5,8,True,False
4,5,0,4,False,False
5,6,0,8,False,False
6,7,0,7,True,False
7,8,5,9,True,True
8,9,5,9,True,False
9,9,7,8,True,False
10,10,0,8,False,False
11,10,2,9,True,False
12,11,5,9,True,False
13,11,2,5,True,False
14,11,2,9,True,False
15,14,0,3,False,False
16,16,1,6,True,False
17,16,1,7,True,False
18,17,0,6,False,False
19,17,0,8,False,False
20,17,1,7,True,False
21,17,1,6,True,False
22,18,0,8,False,False
23,18,0,7,True,False
24,19,0,1,True,False
25,20,2,3,True,False
26,21,0,7,True,False
27,21,2,3,True,False
28,22,4,9,False,True
29,22,1,6,True,False
30,23,2,4,True,False
31,23,1,7,True,False
32,27,0,6,False,False
33,28,1,7,True,False
34,29,3,6,False,False
35,29,1,9,True,False
36,29,1,7,True,False
37,31,2,8,True,False
38,33,1,5,True,False
39,37,2,6,True,False
40,39,2,6,True,False
41,39,4,7,True,False
42,42,0,9,False,True
43,42,1,5,True,False
44,43,8,9,False,True
45,44,2,6,True,False
46,45,2,3,True,False
47,46,5,6,True,False
48,46,2,3,True,False
49,47,3,6,False,False
50,48,0,2,True,False
51,51,3,5,True,False
52,51,2,3,True,False
53,52,2,7,True,False
54,52,3,7,True,False
55,53,6,7,True,False
56,53,3,7,True,False
57,56,4,5,True,False
58,56,0,9,False,True
59,57,4,6,False,True
60,58,0,6,False,True
61,58,2,9,True,False
62,60,2,9,True,False
63,63,0,8,False,True
64,63,2,6,True,False
65,64,7,8,True,False
66,65,8,9,False,False
67,65,2,6,True,False
68,65,0,3,False,True
69,66,0,3,False,False
70,66,2,6,True,False
71,67,4,5,True,False
72,69,1,5,True,False
73,69,1,4,True,False
74,70,4,8,False,True
75,71,1,4,True,False
76,74,5,9,True,False
77,75,5,9,True,False
78,76,5,9,True,False
79,76,3,8,False,True
80,78,3,8,False,False
81,78,2,6,True,False
82,78,0,6,False,True
83,79,5,9,True,False
84,80,2,6,True,False
85,81,0,5,True,True
86,82,8,9,False,True
87,82,5,6,True,False
88,88,1,4,True,False
89,92,0,2,True,False
90,93,0,4,False,True
91,93,1,3,True,False
92,95,3,4,False,True
93,95,0,2,True,False
94,96,2,5,True,False
95,96,3,4,False,True
96,96,0,4,False,False
97,97,2,5,True,False
98,98,0,3,False,True
