,num_infected,num_interactions,num_interactions_condoms
0,1,2,2
1,2,5,5
2,2,6,6
3,2,7,7
4,3,10,10
5,3,12,12
6,3,14,14
7,3,15,15
8,3,18,18
9,3,22,22
10,3,24,24
11,3,26,26
12,3,29,29
13,3,35,35
14,3,41,41
15,3,46,46
16,3,51,51
17,3,53,53
18,3,54,54
19,3,57,57
20,3,58,58
21,3,60,60
22,3,62,62
23,4,66,66
24,4,67,67
25,4,72,72
26,4,76,76
27,4,78,78
28,4,82,82
29,4,84,84
30,4,85,85
31,4,85,85
32,4,87,87
33,4,90,90
34,4,92,92
35,4,95,95
36,4,101,101
37,4,106,106
38,4,110,110
39,4,115,115
40,4,119,119
41,4,120,120
42,4,122,122
43,5,125,125
44,6,128,128
45,6,133,133
46,7,136,136
47,7,137,137
48,8,141,141
49,8,145,145
50,8,146,146
51,8,148,148
52,9,150,150
53,9,152,152
54,9,158,158
55,9,162,162
56,9,166,166
57,9,169,169
58,9,171,171
59,9,176,176
60,9,179,179
61,9,183,183
62,9,185,185
63,9,188,188
64,9,190,190
65,9,191,191
66,9,194,194
67,9,199,199
68,9,200,200
69,9,204,204
70,9,207,207
71,9,209,209
72,9,214,214
73,9,217,217
74,9,220,220
75,9,222,222
76,9,222,222
77,9,224,224
78,9,227,227
79,9,231,231
80,9,233,233
81,9,237,237
82,9,241,241
83,9,245,245
84,9,247,247
85,9,252,252
86,9,254,254
87,9,261,261
88,9,265,265
89,9,270,270
90,9,274,274
91,9,278,278
92,9,279,279
93,10,283,283
94,10,287,287
95,10,291,291
96,10,295,295
97,10,298,298
98,10,299,299
99,10,302,302
