,num_infected,num_interactions,num_interactions_condoms
0,1,2,2
1,1,2,2
2,1,2,2
3,1,2,2
4,1,3,3
5,1,3,3
6,1,6,6
7,1,6,6
8,1,7,7
9,1,7,7
10,1,8,8
11,1,9,9
12,1,9,9
13,1,9,9
14,1,9,9
15,1,9,9
16,1,10,10
17,1,12,12
18,1,13,13
19,1,13,13
20,1,14,14
21,1,14,14
22,1,15,15
23,1,16,16
24,1,19,19
25,1,20,20
26,1,20,20
27,1,24,24
28,1,27,27
29,1,29,29
30,1,30,30
31,1,30,30
32,1,31,31
33,1,34,34
34,1,37,37
35,1,38,38
36,1,39,39
37,1,40,40
38,1,40,40
39,1,41,41
40,1,41,41
41,1,43,43
42,1,43,43
43,1,44,44
44,1,46,45
45,1,46,45
46,1,48,47
47,1,49,48
48,1,51,50
49,1,54,53
50,1,55,54
51,1,56,55
52,1,56,55
53,1,57,56
54,1,57,56
55,1,58,57
56,1,58,57
57,1,59,58
58,1,60,59
59,1,60,59
60,1,61,60
61,1,61,60
62,1,63,62
63,1,63,62
64,1,64,63
65,1,66,65
66,1,67,66
67,1,67,66
68,1,67,66
69,1,68,67
70,1,69,68
71,1,70,69
72,2,71,69
73,2,72,70
74,2,73,71
75,2,73,71
76,2,73,71
77,2,74,72
78,2,76,74
79,2,77,75
80,2,82,80
81,2,82,80
82,2,82,80
83,3,83,80
84,3,83,80
85,3,84,81
86,3,84,81
87,3,85,82
88,3,86,83
89,3,88,85
90,3,88,85
91,3,90,87
92,3,93,90
93,3,96,93
94,3,99,96
95,3,101,98
96,3,102,99
97,3,106,103
98,3,106,103
99,3,107,104
