,time,agent_a,agent_b,use_condom,is_transmission
0,1,1,5,True,False
1,1,5,8,False,False
2,1,0,2,True,False
3,2,5,8,False,False
4,5,5,8,False,False
5,7,1,6,True,False
6,8,6,7,False,False
7,8,4,6,False,True
8,8,1,9,True,False
9,8,3,9,True,False
10,12,2,3,True,False
11,13,2,9,True,False
12,13,1,6,True,False
13,15,0,5,False,False
14,15,2,4,True,False
15,15,0,3,False,False
16,15,1,7,True,False
17,16,0,2,True,False
18,18,1,4,True,False
19,19,1,4,True,False
20,19,4,7,False,True
21,19,4,6,False,True
22,20,2,3,True,False
23,20,1,7,True,False
24,22,2,3,True,False
25,23,4,8,False,True
26,24,1,8,True,True
27,24,0,3,False,False
28,25,1,8,True,False
29,28,7,9,True,False
30,28,1,3,True,False
31,29,7,9,True,False
32,30,0,9,True,False
33,30,5,8,False,True
34,31,5,8,False,True
35,32,0,7,False,False
36,33,0,1,True,False
37,34,3,4,False,True
38,35,0,2,True,False
39,36,0,2,True,False
40,36,1,2,True,False
41,36,0,1,True,False
42,36,1,5,True,False
43,36,6,8,False,False
44,37,5,9,True,False
45,37,2,6,True,False
46,37,0,2,True,False
47,37,3,7,False,True
48,38,0,2,True,False
49,38,0,5,False,True
50,38,6,7,False,True
51,39,4,8,False,True
52,41,0,6,False,True
53,41,2,5,True,False
54,42,3,8,False,True
55,42,3,5,False,True
56,42,0,6,False,False
57,43,0,1,True,False
58,43,0,7,False,False
59,43,3,5,False,True
60,44,5,8,False,True
61,46,2,8,True,False
62,46,1,7,True,False
63,48,5,8,False,True
64,48,2,8,True,False
65,49,0,3,False,True
66,49,0,5,False,True
67,50,1,3,True,False
68,51,1,3,True,False
69,51,4,6,False,True
70,53,5,8,False,True
71,53,0,3,False,True
72,54,1,3,True,False
73,54,1,9,True,False
74,55,8,9,True,False
75,58,0,5,False,True
76,58,1,3,True,False
77,59,2,9,True,False
78,61,4,6,False,False
79,61,2,9,True,False
80,62,0,1,True,False
81,62,2,9,True,False
82,65,4,8,False,True
83,68,0,7,False,True
84,71,4,7,False,True
85,72,1,6,True,False
86,72,3,5,False,True
87,72,1,4,True,False
88,73,4,7,False,True
89,74,8,9,True,False
90,74,1,4,True,True
91,76,1,7,True,False
92,76,5,7,False,True
93,77,3,5,False,True
94,80,3,5,False,True
95,81,1,5,True,True
96,81,1,7,True,False
97,81,1,6,True,False
98,83,5,6,False,True
99,83,3,5,False,True
100,83,0,7,False,True
101,84,3,6,False,False
102,84,8,9,True,False
103,85,3,5,False,True
104,85,5,7,False,True
105,86,6,7,False,True
106,86,5,7,False,True
107,90,4,7,False,True
108,91,0,5,False,True
109,92,0,7,False,True
110,93,5,8,False,True
111,94,0,4,False,True
112,95,2,3,True,False
113,95,5,8,False,True
114,98,2,3,True,False
115,98,5,9,True,False
116,98,2,9,True,False
