,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,3,2
2,1,4,2
3,1,4,2
4,1,4,2
5,1,5,2
6,1,5,2
7,1,6,3
8,2,10,5
9,2,10,5
10,2,10,5
11,2,10,5
12,2,11,6
13,2,13,8
14,2,13,8
15,2,17,10
16,2,18,11
17,2,18,11
18,2,19,12
19,3,22,13
20,3,24,15
21,3,24,15
22,3,25,16
23,4,26,16
24,5,28,17
25,5,29,18
26,5,29,18
27,5,29,18
28,5,31,20
29,5,32,21
30,6,34,22
31,6,35,22
32,6,36,22
33,6,37,23
34,7,38,23
35,7,39,24
36,7,44,28
37,7,48,31
38,8,51,32
39,8,52,32
40,8,52,32
41,8,54,33
42,8,57,33
43,8,60,34
44,8,61,34
45,8,61,34
46,8,63,36
47,8,63,36
48,8,65,37
49,8,67,37
50,8,68,38
51,8,70,39
52,8,70,39
53,8,72,39
54,8,74,41
55,8,75,42
56,8,75,42
57,8,75,42
58,8,77,43
59,8,78,44
60,8,78,44
61,8,80,45
62,8,82,47
63,8,82,47
64,8,82,47
65,8,83,47
66,8,83,47
67,8,83,47
68,8,84,47
69,8,84,47
70,8,84,47
71,8,85,47
72,8,88,49
73,8,89,49
74,8,91,51
75,8,91,51
76,8,93,52
77,8,94,52
78,8,94,52
79,8,94,52
80,8,95,52
81,8,98,55
82,8,98,55
83,8,101,55
84,8,103,56
85,8,105,56
86,8,107,56
87,8,107,56
88,8,107,56
89,8,107,56
90,8,108,56
91,8,109,56
92,8,110,56
93,8,111,56
94,8,112,56
95,8,114,57
96,8,114,57
97,8,114,57
98,8,117,60
99,8,117,60
