,num_infected,num_interactions,num_interactions_condoms
0,2,2,0
1,2,2,0
2,3,3,0
3,5,5,0
4,5,6,0
5,5,6,0
6,5,6,0
7,5,8,0
8,5,8,0
9,5,8,0
10,6,9,0
11,6,9,0
12,6,9,0
13,6,9,0
14,6,9,0
15,6,10,0
16,6,11,0
17,6,11,0
18,7,12,0
19,7,12,0
20,7,13,0
21,7,13,0
22,7,13,0
23,7,13,0
24,7,13,0
25,8,14,0
26,8,14,0
27,8,14,0
28,9,15,0
29,9,15,0
30,9,17,0
31,9,17,0
32,9,17,0
33,9,17,0
34,10,18,0
35,10,18,0
36,10,20,0
37,10,20,0
38,10,21,0
39,10,23,0
40,10,25,0
41,10,27,0
42,10,28,0
43,10,29,0
44,10,29,0
45,10,29,0
46,10,31,0
47,10,31,0
48,10,31,0
49,10,32,0
50,10,32,0
51,10,32,0
52,10,33,0
53,10,33,0
54,10,33,0
55,10,34,0
56,10,36,0
57,10,39,0
58,10,39,0
59,10,40,0
60,10,41,0
61,10,42,0
62,10,44,0
63,10,45,0
64,10,46,0
65,10,47,0
66,10,47,0
67,10,49,0
68,10,51,0
69,10,54,0
70,10,55,0
71,10,56,0
72,10,59,0
73,10,60,0
74,10,62,0
75,10,62,0
76,10,64,0
77,10,65,0
78,10,66,0
79,10,67,0
80,10,68,0
81,10,72,0
82,10,72,0
83,10,72,0
84,10,76,0
85,10,78,0
86,10,80,0
87,10,81,0
88,10,83,0
89,10,84,0
90,10,85,0
91,10,85,0
92,10,86,0
93,10,86,0
94,10,86,0
95,10,86,0
96,10,87,0
97,10,88,0
98,10,88,0
99,10,88,0
