,num_infected,num_interactions,num_interactions_condoms
0,1,1,1
1,1,3,2
2,1,3,2
3,1,3,2
4,1,3,2
5,1,4,2
6,1,5,2
7,1,7,4
8,1,9,5
9,1,10,5
10,1,10,5
11,1,11,6
12,1,12,6
13,1,12,6
14,1,12,6
15,1,13,7
16,1,14,7
17,1,15,8
18,1,16,8
19,1,17,9
20,1,17,9
21,1,17,9
22,1,18,10
23,1,18,10
24,1,19,11
25,1,21,13
26,1,21,13
27,1,24,15
28,1,24,15
29,1,24,15
30,1,26,16
31,1,27,16
32,1,27,16
33,1,27,16
34,1,28,16
35,1,29,17
36,2,31,18
37,2,32,19
38,2,34,19
39,2,34,19
40,2,34,19
41,2,34,19
42,2,34,19
43,2,34,19
44,2,35,19
45,2,37,20
46,2,37,20
47,2,37,20
48,2,40,23
49,2,40,23
50,2,42,24
51,2,43,24
52,2,47,25
53,2,48,25
54,2,49,26
55,2,51,28
56,2,51,28
57,2,52,28
58,2,54,30
59,2,56,32
60,2,57,33
61,2,58,34
62,3,59,35
63,3,61,36
64,3,61,36
65,3,62,36
66,3,64,38
67,3,64,38
68,3,64,38
69,3,65,38
70,3,67,39
71,3,67,39
72,3,67,39
73,3,67,39
74,4,69,40
75,4,69,40
76,4,70,41
77,4,70,41
78,5,73,43
79,5,73,43
80,5,73,43
81,5,73,43
82,6,74,43
83,6,75,43
84,6,75,43
85,6,75,43
86,6,75,43
87,6,76,43
88,6,77,44
89,6,78,45
90,7,79,46
91,8,82,46
92,8,83,46
93,9,86,48
94,9,87,49
95,9,87,49
96,9,89,49
97,9,91,50
98,9,93,52
99,9,94,52
