,num_infected,num_interactions,num_interactions_condoms
0,1,1,0
1,1,1,0
2,1,3,1
3,1,3,1
4,1,4,2
5,1,4,2
6,1,5,3
7,1,7,3
8,1,9,4
9,1,10,5
10,1,10,5
11,1,10,5
12,1,10,5
13,1,10,5
14,1,11,6
15,1,12,6
16,1,14,7
17,1,15,8
18,2,17,9
19,2,17,9
20,3,19,10
21,4,20,11
22,5,22,12
23,5,23,12
24,5,24,12
25,5,25,13
26,5,26,13
27,5,27,13
28,5,28,14
29,5,29,15
30,5,29,15
31,5,29,15
32,5,30,15
33,5,30,15
34,5,31,15
35,5,32,16
36,5,32,16
37,5,33,16
38,5,33,16
39,6,37,18
40,6,38,18
41,6,39,19
42,7,42,21
43,8,45,22
44,8,47,22
45,8,47,22
46,8,48,23
47,9,49,23
48,9,49,23
49,9,50,24
50,9,50,24
51,9,51,25
52,9,51,25
53,9,51,25
54,9,51,25
55,9,51,25
56,9,52,25
57,9,53,26
58,9,53,26
59,9,54,27
60,9,54,27
61,9,54,27
62,10,55,28
63,10,57,29
64,10,58,30
65,10,58,30
66,10,59,30
67,10,59,30
68,10,60,30
69,10,62,31
70,10,65,32
71,10,65,32
72,10,65,32
73,10,65,32
74,10,65,32
75,10,66,33
76,10,67,34
77,10,68,35
78,10,71,37
79,10,71,37
80,10,72,38
81,10,72,38
82,10,73,39
83,10,74,39
84,10,75,39
85,10,77,39
86,10,77,39
87,10,77,39
88,10,78,39
89,10,79,39
90,10,79,39
91,10,79,39
92,10,79,39
93,10,80,40
94,10,81,40
95,10,82,40
96,10,82,40
97,10,83,41
98,10,84,42
99,10,87,44
