,time,agent_a,agent_b,use_condom,is_transmission
0,0,0,5,True,False
1,0,1,5,False,True
2,0,6,9,False,False
3,1,1,5,False,True
4,2,0,4,True,False
5,3,1,5,False,True
6,3,5,6,False,True
7,3,4,7,True,False
8,3,6,9,False,False
9,4,0,6,True,False
10,4,5,6,False,True
11,5,2,8,True,False
12,5,0,1,True,False
13,6,2,8,True,False
14,6,0,7,True,False
15,6,3,9,False,False
16,7,0,5,True,True
17,7,2,7,False,False
18,7,0,7,True,False
19,8,0,7,True,False
20,8,0,1,True,False
21,8,3,4,True,False
22,9,0,2,True,False
23,9,0,8,True,True
24,10,1,7,False,True
25,10,0,8,True,False
26,10,4,6,True,False
27,11,1,7,False,True
28,11,0,2,True,True
29,13,5,7,False,True
30,13,4,6,True,False
31,13,2,9,False,True
32,14,0,4,True,False
33,14,2,9,False,True
34,14,5,7,False,True
35,15,4,5,True,True
36,16,3,5,False,True
37,16,1,7,False,True
38,16,0,7,True,False
39,17,1,4,True,False
40,17,1,7,False,True
41,17,4,7,True,False
42,18,1,4,True,False
43,18,1,5,False,True
44,18,1,7,False,True
45,19,0,6,True,False
46,19,0,1,True,False
47,19,1,6,False,True
48,19,1,4,True,False
49,19,4,5,True,False
50,20,0,1,True,False
51,21,0,1,True,False
52,21,0,6,True,False
53,22,3,4,True,False
54,22,0,1,True,True
55,23,0,8,True,False
56,23,3,4,True,True
57,24,5,8,True,False
58,25,3,6,False,True
59,25,0,8,True,False
60,25,1,8,True,True
61,26,3,6,False,True
62,26,4,9,True,False
63,27,2,4,True,False
64,27,4,9,True,False
65,27,1,8,True,False
66,27,3,7,False,True
67,27,6,7,False,False
68,27,3,6,False,True
69,28,3,7,False,True
70,28,2,9,False,True
71,28,1,8,True,False
72,29,1,8,True,False
73,29,2,9,False,False
74,30,4,9,True,False
75,30,1,5,False,True
76,31,8,9,True,True
77,32,0,9,True,False
78,32,1,5,False,True
79,33,2,5,False,True
80,34,1,2,False,True
81,35,3,6,False,True
82,35,0,7,True,False
83,35,2,5,False,True
84,37,2,9,False,True
85,38,0,8,True,True
86,38,2,3,False,True
87,38,3,5,False,False
88,39,5,6,False,True
89,39,0,8,True,False
90,39,2,3,False,True
91,40,4,6,True,False
92,40,4,5,True,False
93,40,2,3,False,True
94,40,2,7,False,True
95,40,3,7,False,True
96,40,0,8,True,False
97,40,5,6,False,True
98,40,1,6,False,True
99,41,0,8,True,False
100,41,2,5,False,True
101,41,1,4,True,False
102,41,3,7,False,True
103,42,0,8,True,False
104,42,3,8,True,False
105,42,2,6,False,True
106,42,3,7,False,True
107,43,5,6,False,True
108,43,0,8,True,False
109,43,3,7,False,True
110,44,5,7,False,True
111,44,3,7,False,True
112,44,5,6,False,True
113,45,2,6,False,True
114,45,5,6,False,True
115,46,7,8,True,False
116,46,2,6,False,False
117,47,2,6,False,True
