,num_infected,num_interactions,num_interactions_condoms
0,3,3,0
1,3,6,0
2,3,12,0
3,5,20,0
4,6,24,0
5,8,27,0
6,8,31,0
7,8,34,0
8,10,37,0
9,10,39,0
10,10,45,0
11,10,49,0
12,10,54,0
13,10,57,0
14,10,61,0
15,10,64,0
16,10,66,0
17,10,68,0
18,10,70,0
19,10,73,0
20,10,75,0
21,10,76,0
22,10,77,0
23,10,77,0
24,10,81,0
25,10,85,0
26,10,90,0
27,10,93,0
28,10,95,0
29,10,97,0
30,10,102,0
31,10,107,0
32,10,112,0
33,10,115,0
34,10,118,0
35,10,122,0
36,10,126,0
37,10,129,0
38,10,136,0
39,10,139,0
40,10,142,0
41,10,146,0
42,10,150,0
43,10,154,0
44,10,158,0
45,10,161,0
46,10,165,0
47,10,166,0
48,10,169,0
49,10,175,0
50,10,179,0
51,10,182,0
52,10,184,0
53,10,187,0
54,10,189,0
55,10,192,0
56,10,195,0
57,10,197,0
58,10,199,0
59,10,201,0
60,10,201,0
61,10,202,0
62,10,204,0
63,10,207,0
64,10,208,0
65,10,211,0
66,10,214,0
67,10,217,0
68,10,220,0
69,10,222,0
70,10,224,0
71,10,226,0
72,10,228,0
73,10,231,0
74,10,236,0
75,10,239,0
76,10,243,0
77,10,246,0
78,10,250,0
79,10,255,0
80,10,258,0
81,10,261,0
82,10,262,0
83,10,263,0
84,10,264,0
85,10,266,0
86,10,269,0
87,10,271,0
88,10,273,0
89,10,276,0
90,10,279,0
91,10,282,0
92,10,286,0
93,10,291,0
94,10,296,0
95,10,301,0
96,10,306,0
97,10,309,0
98,10,312,0
99,10,314,0
