,num_infected,num_interactions,num_interactions_condoms
0,1,2,2
1,1,4,4
2,1,4,4
3,1,5,5
4,1,6,6
5,1,12,11
6,1,18,17
7,1,18,17
8,1,20,19
9,1,24,23
10,1,25,24
11,1,25,24
12,1,28,27
13,1,33,31
14,1,36,32
15,1,40,35
16,1,42,37
17,1,43,38
18,1,44,39
19,1,46,41
20,1,49,44
21,1,50,45
22,1,50,45
23,1,53,48
24,1,54,49
25,1,57,52
26,1,58,53
27,1,60,55
28,1,63,58
29,1,65,60
30,1,66,61
31,2,69,64
32,2,71,66
33,2,75,70
34,2,79,73
35,2,82,75
36,2,86,78
37,2,88,79
38,2,90,81
39,2,92,83
40,2,95,86
41,2,95,86
42,2,97,87
43,2,99,89
44,2,101,91
45,2,103,93
46,2,106,96
47,2,107,97
48,3,109,98
49,3,112,100
50,3,114,102
51,3,119,106
52,3,122,109
53,3,126,113
54,3,129,115
55,3,131,117
56,3,132,118
57,4,137,123
58,4,142,128
59,5,146,131
60,5,149,134
61,5,157,141
62,6,161,145
63,6,164,148
64,6,167,151
65,6,167,151
66,6,172,156
67,6,174,157
68,6,176,159
69,6,179,162
70,6,182,164
71,6,183,165
72,6,185,167
73,6,188,170
74,6,190,172
75,6,192,174
76,6,193,175
77,7,197,179
78,7,202,183
79,7,206,186
80,7,209,188
81,7,212,191
82,7,214,192
83,7,216,194
84,7,218,195
85,7,221,198
86,7,226,203
87,8,230,207
88,8,235,212
89,8,238,215
90,8,241,218
91,8,245,222
92,8,248,225
93,8,251,228
94,8,253,230
95,9,256,233
96,9,260,236
97,9,263,239
98,9,266,242
99,9,269,245
