,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,1,1
2,1,3,3
3,1,6,6
4,1,8,8
5,1,9,9
6,1,12,12
7,1,13,13
8,1,16,16
9,1,18,18
10,2,20,20
11,2,24,24
12,2,27,27
13,2,29,29
14,2,31,31
15,2,33,33
16,2,35,35
17,3,37,37
18,3,38,38
19,3,42,42
20,3,45,45
21,3,47,47
22,3,49,49
23,3,55,55
24,3,62,62
25,3,66,66
26,3,68,68
27,3,72,72
28,4,75,75
29,4,77,77
30,4,79,79
31,4,82,82
32,4,84,84
33,4,87,87
34,4,89,89
35,4,92,92
36,5,94,94
37,6,98,98
38,6,100,100
39,6,100,100
40,6,102,102
41,6,108,108
42,6,113,113
43,6,115,115
44,6,119,119
45,6,124,124
46,6,129,129
47,6,131,131
48,6,133,133
49,6,135,135
50,7,137,137
51,7,140,140
52,7,143,143
53,8,146,145
54,8,148,146
55,8,150,147
56,8,152,149
57,8,155,152
58,8,157,154
59,8,161,158
60,8,163,160
61,8,164,161
62,8,165,162
63,8,169,166
64,8,172,169
65,8,173,170
66,8,175,172
67,8,180,177
68,8,184,181
69,8,184,181
70,8,184,181
71,9,187,184
72,9,187,184
73,9,189,186
74,9,190,187
75,9,191,188
76,9,194,191
77,9,196,193
78,9,197,194
79,9,200,197
80,9,204,201
81,9,207,204
82,9,209,206
83,9,211,208
84,9,217,214
85,9,218,215
86,9,220,217
87,9,223,220
88,9,226,223
89,10,229,226
90,10,230,227
91,10,232,229
92,10,234,231
93,10,237,234
94,10,238,235
95,10,239,236
96,10,242,239
97,10,244,241
98,10,246,243
99,10,248,245
