,time,agent_a,agent_b,use_condom,is_transmission
0,1,2,8,True,False
1,2,6,7,True,False
2,2,2,8,True,False
3,3,3,5,True,False
4,3,1,8,True,False
5,3,0,2,True,False
6,4,1,2,True,False
7,4,1,8,True,False
8,5,1,2,True,False
9,6,1,2,True,False
10,6,8,9,True,False
11,6,0,9,True,False
12,7,3,5,True,False
13,8,2,6,True,False
14,8,3,9,True,False
15,8,0,9,True,False
16,9,2,6,True,False
17,9,3,9,True,False
18,10,1,8,True,True
19,10,2,6,True,False
20,11,3,8,True,False
21,11,8,9,True,False
22,11,0,3,True,False
23,11,2,6,True,False
24,12,1,6,True,False
25,12,0,8,True,False
26,12,8,9,True,False
27,13,4,6,True,False
28,13,0,3,True,False
29,14,2,4,True,False
30,14,0,3,True,False
31,15,8,9,True,False
32,15,2,6,True,False
33,16,0,5,True,False
34,16,8,9,True,False
35,17,5,8,True,True
36,17,5,7,True,False
37,18,5,9,True,False
38,19,0,9,True,False
39,19,5,9,True,False
40,19,0,5,True,False
41,19,1,7,True,False
42,20,5,8,True,False
43,20,0,9,True,False
44,20,4,8,True,False
45,21,0,9,True,False
46,21,7,8,True,False
47,22,3,7,True,False
48,22,0,5,True,False
49,23,4,7,True,False
50,23,0,4,True,False
51,23,3,7,True,False
52,23,3,5,True,False
53,23,0,3,True,False
54,23,0,7,True,False
55,24,4,7,True,False
56,24,0,4,True,False
57,24,2,6,True,False
58,24,1,2,True,False
59,24,3,7,True,False
60,24,0,3,True,False
61,24,0,7,True,False
62,25,1,6,True,False
63,25,4,7,True,False
64,25,3,4,True,False
65,25,0,4,True,False
66,26,0,7,True,False
67,26,4,7,True,False
68,27,0,5,True,False
69,27,3,4,True,False
70,27,0,7,True,False
71,27,0,4,True,False
72,28,5,9,True,False
73,28,2,8,True,True
74,28,0,4,True,False
75,29,0,4,True,False
76,29,4,7,True,False
77,30,6,8,True,False
78,30,0,5,True,False
79,31,3,7,True,False
80,31,2,8,True,False
81,31,0,5,True,False
82,32,5,7,True,False
83,32,0,9,True,False
84,33,4,5,True,False
85,33,3,7,True,False
86,33,0,9,True,False
87,34,2,8,True,False
88,34,3,7,True,False
89,35,4,7,True,False
90,35,3,8,True,False
91,35,2,3,True,False
92,36,1,3,True,True
93,36,4,7,True,False
94,37,1,8,True,False
95,37,0,5,True,True
96,37,4,7,True,False
97,37,5,6,True,False
98,38,1,3,True,False
99,38,4,7,True,False
100,40,5,6,True,False
101,40,2,3,True,False
102,41,5,9,True,False
103,41,2,4,True,False
104,41,5,6,True,False
105,41,1,3,True,False
106,41,3,8,True,False
107,41,1,8,True,False
108,42,1,8,True,False
109,42,5,9,True,False
110,42,2,4,True,False
111,42,1,3,True,False
112,42,5,6,True,False
113,43,3,8,True,False
114,43,1,8,True,False
115,44,1,8,True,True
116,44,1,2,True,True
117,44,0,3,True,False
118,44,2,4,True,False
119,45,0,3,True,False
