,num_infected,num_interactions,num_interactions_condoms
0,1,1,1
1,1,4,4
2,1,7,7
3,1,10,10
4,1,13,13
5,1,16,16
6,1,18,18
7,1,21,21
8,1,24,24
9,1,28,28
10,1,29,29
11,1,35,35
12,1,40,40
13,1,44,44
14,1,47,47
15,1,49,49
16,3,55,55
17,3,60,60
18,3,64,64
19,3,67,67
20,3,69,69
21,3,74,74
22,3,76,76
23,3,80,80
24,4,84,84
25,5,90,90
26,5,94,94
27,5,95,95
28,5,97,97
29,5,100,100
30,5,105,105
31,5,109,109
32,5,113,113
33,6,117,117
34,6,119,119
35,7,125,125
36,7,129,129
37,7,134,134
38,7,138,138
39,7,141,141
40,7,143,143
41,7,147,147
42,7,149,149
43,8,156,156
44,8,163,163
45,8,166,166
46,8,167,167
47,8,171,171
48,8,173,173
49,8,176,176
50,8,178,178
51,8,181,181
52,8,185,185
53,8,186,186
54,8,187,187
55,8,189,189
56,8,193,193
57,8,197,197
58,8,202,202
59,8,204,204
60,8,208,208
61,8,211,211
62,8,215,215
63,8,217,217
64,9,221,221
65,9,226,226
66,9,230,230
67,9,233,233
68,9,236,236
69,9,239,239
70,9,243,243
71,9,244,244
72,9,246,246
73,9,247,247
74,9,248,248
75,9,250,250
76,9,252,252
77,9,254,254
78,9,256,256
79,9,258,258
80,9,260,260
81,9,262,262
82,9,265,265
83,9,268,268
84,9,272,272
85,9,277,277
86,9,281,281
87,9,282,282
88,9,285,285
89,9,289,289
90,9,291,291
91,9,292,292
92,9,296,296
93,9,296,296
94,9,300,300
95,9,302,302
96,9,304,304
97,9,306,306
98,9,313,313
99,10,320,320
