,num_infected,num_interactions,num_interactions_condoms
0,2,1,0
1,3,2,0
2,5,4,0
3,7,8,0
4,7,10,0
5,7,13,0
6,7,14,0
7,8,16,0
8,8,17,0
9,8,22,0
10,8,24,0
11,9,28,0
12,9,31,0
13,10,34,0
14,10,36,0
15,10,37,0
16,10,39,0
17,10,42,0
18,10,46,0
19,10,48,0
20,10,50,0
21,10,54,0
22,10,57,0
23,10,59,0
24,10,61,0
25,10,65,0
26,10,68,0
27,10,69,0
28,10,69,0
29,10,72,0
30,10,75,0
31,10,77,0
32,10,82,0
33,10,87,0
34,10,90,0
35,10,91,0
36,10,94,0
37,10,96,0
38,10,99,0
39,10,102,0
40,10,106,0
41,10,110,0
42,10,112,0
43,10,117,0
44,10,118,0
45,10,120,0
46,10,122,0
47,10,124,0
48,10,129,0
49,10,131,0
50,10,133,0
51,10,135,0
52,10,139,0
53,10,143,0
54,10,145,0
55,10,148,0
56,10,152,0
57,10,155,0
58,10,158,0
59,10,161,0
60,10,163,0
61,10,166,0
62,10,170,0
63,10,172,0
64,10,174,0
65,10,174,0
66,10,175,0
67,10,181,0
68,10,183,0
69,10,185,0
70,10,187,0
71,10,189,0
72,10,192,0
73,10,196,0
74,10,199,0
75,10,201,0
76,10,205,0
77,10,208,0
78,10,212,0
79,10,215,0
80,10,217,0
81,10,219,0
82,10,222,0
83,10,226,0
84,10,228,0
85,10,231,0
86,10,236,0
87,10,240,0
88,10,241,0
89,10,241,0
90,10,242,0
91,10,244,0
92,10,247,0
93,10,252,0
94,10,255,0
95,10,259,0
96,10,262,0
97,10,263,0
98,10,268,0
99,10,272,0
