,time,agent_a,agent_b,use_condom,is_transmission
0,1,5,8,True,False
1,1,3,7,True,False
2,2,6,9,True,False
3,2,1,5,True,False
4,3,1,3,True,False
5,3,5,8,True,False
6,4,0,5,True,False
7,4,7,9,True,False
8,5,1,3,True,False
9,5,0,1,True,False
10,6,1,3,True,False
11,7,5,8,True,False
12,8,1,8,True,False
13,8,0,8,True,False
14,8,1,5,True,False
15,8,0,4,True,False
16,8,0,1,True,False
17,9,0,8,True,False
18,9,4,5,True,False
19,9,1,8,True,False
20,10,4,5,True,False
21,10,1,8,True,False
22,10,2,3,True,False
23,10,8,9,True,False
24,11,0,5,True,False
25,12,6,8,True,False
26,12,0,6,True,False
27,13,6,9,True,False
28,13,0,1,True,False
29,15,1,9,True,False
30,15,0,9,True,False
31,15,0,5,True,False
32,16,0,5,True,False
33,17,4,9,True,False
34,17,3,5,True,False
35,17,1,9,True,False
36,20,0,1,True,False
37,20,4,9,True,False
38,22,8,9,True,False
39,23,1,9,True,False
40,24,3,6,True,False
41,24,1,8,True,False
42,25,8,9,True,False
43,30,2,4,True,False
44,31,0,8,True,False
45,32,1,5,True,False
46,32,1,6,True,False
47,32,3,7,True,False
48,33,1,2,True,False
49,33,1,4,True,False
50,35,3,7,True,False
51,37,0,8,True,False
52,38,5,9,True,False
53,39,5,7,True,False
54,40,3,9,True,False
55,41,2,6,True,False
56,42,4,5,True,False
57,44,4,5,True,False
58,45,4,7,True,False
59,45,3,5,True,False
60,46,5,9,True,False
61,47,1,2,True,False
62,50,6,9,True,False
63,50,7,8,True,False
64,52,3,9,True,False
65,52,5,9,True,False
66,53,1,6,True,False
67,54,3,5,True,False
68,55,7,8,True,True
69,56,1,6,True,False
70,60,1,3,True,False
71,61,4,5,True,False
72,62,1,3,True,False
73,63,1,6,True,False
74,64,4,5,True,False
75,65,4,5,True,False
76,66,1,9,True,False
77,66,2,9,True,False
78,67,2,9,True,False
79,69,4,5,True,False
80,69,3,5,True,False
81,71,4,5,True,False
82,74,1,8,True,False
83,74,7,9,True,False
84,76,1,2,True,False
85,76,7,9,True,False
86,77,2,9,True,False
87,77,1,8,True,False
88,77,5,7,True,True
89,78,0,5,True,False
90,78,5,7,True,False
91,79,1,8,True,False
92,80,0,3,True,False
93,80,3,5,True,False
94,80,5,7,True,False
95,81,8,9,True,False
96,81,3,5,True,False
97,83,0,9,True,False
98,84,5,6,True,False
99,85,5,6,True,False
100,86,1,8,True,False
101,86,4,5,True,False
102,87,6,7,True,False
103,87,1,9,True,False
104,88,4,8,True,False
105,88,5,6,True,False
106,89,3,7,True,False
107,90,3,7,True,False
108,91,3,7,True,False
109,93,3,7,True,False
110,97,5,6,True,False
