,num_infected,num_interactions,num_interactions_condoms
0,1,4,3
1,4,11,7
2,4,16,11
3,4,20,13
4,6,26,16
5,6,31,19
6,6,37,23
7,7,43,26
8,7,45,27
9,7,47,28
10,7,49,30
11,7,53,33
12,7,55,34
13,7,58,34
14,7,62,37
15,8,66,40
16,8,67,41
17,8,69,42
18,8,72,43
19,8,73,43
20,8,75,43
21,8,77,43
22,8,80,43
23,9,83,43
24,9,86,43
25,9,89,43
26,9,91,44
27,9,94,45
28,9,98,46
29,9,102,47
30,9,105,49
31,9,108,51
32,9,108,51
33,9,110,52
34,9,111,53
35,9,114,53
36,9,114,53
37,9,114,53
38,9,117,53
39,9,119,53
40,9,123,55
41,9,126,57
42,9,128,57
43,9,128,57
44,9,131,58
45,9,136,61
46,9,137,62
47,9,140,64
48,9,141,65
49,9,145,68
50,9,147,69
51,9,148,70
52,9,151,72
53,9,152,73
54,9,155,76
55,9,155,76
56,9,159,78
57,9,160,78
58,9,162,78
59,9,165,79
60,9,169,81
61,9,170,81
62,9,170,81
63,9,172,82
64,9,175,82
65,9,177,82
66,9,180,83
67,9,183,85
68,9,187,87
69,9,187,87
70,9,189,89
71,9,192,90
72,9,194,92
73,9,198,94
74,9,201,95
75,9,203,97
76,9,205,98
77,9,207,99
78,9,210,100
79,9,215,103
80,9,218,104
81,9,220,105
82,9,223,107
83,10,229,112
84,10,231,114
85,10,237,116
86,10,241,119
87,10,247,123
88,10,253,127
89,10,257,130
90,10,266,134
91,10,273,138
92,10,277,141
93,10,279,142
94,10,283,144
95,10,285,145
96,10,289,147
97,10,291,148
98,10,292,149
99,10,294,150
