,num_infected,num_interactions,num_interactions_condoms
0,1,1,1
1,1,3,3
2,1,3,3
3,1,4,4
4,2,6,6
5,2,6,6
6,2,6,6
7,2,8,8
8,2,12,12
9,2,14,14
10,2,17,17
11,2,19,19
12,2,19,19
13,2,20,20
14,2,20,20
15,2,22,22
16,2,24,24
17,2,26,26
18,2,26,26
19,2,29,29
20,2,31,31
21,2,31,31
22,3,33,33
23,3,34,34
24,3,34,34
25,3,34,34
26,3,37,37
27,3,37,37
28,3,37,37
29,3,38,38
30,3,38,38
31,3,38,38
32,3,38,38
33,3,38,38
34,3,39,39
35,3,39,39
36,3,39,39
37,3,41,41
38,3,41,41
39,3,41,41
40,3,44,44
41,3,45,45
42,3,47,47
43,3,48,48
44,3,48,48
45,3,49,49
46,3,49,49
47,3,49,49
48,4,53,53
49,4,54,54
50,4,55,55
51,4,55,55
52,4,55,55
53,4,56,56
54,4,58,58
55,4,58,58
56,4,59,59
57,4,61,61
58,4,63,63
59,4,65,65
60,4,66,66
61,4,66,66
62,4,67,67
63,4,68,68
64,4,69,69
65,4,69,69
66,4,69,69
67,4,70,70
68,4,70,70
69,4,70,70
70,5,72,72
71,5,74,74
72,5,75,75
73,5,77,77
74,5,77,77
75,5,77,77
76,5,78,78
77,5,80,80
78,5,80,80
79,5,81,81
80,5,82,82
81,5,84,84
82,5,85,85
83,5,86,86
84,5,88,88
85,5,88,88
86,5,89,89
87,5,89,89
88,5,90,90
89,5,91,91
90,5,91,91
91,5,92,92
92,5,92,92
93,5,92,92
94,5,92,92
95,5,92,92
96,5,92,92
97,5,93,93
98,5,93,93
99,5,94,94
