,num_infected,num_interactions,num_interactions_condoms
0,1,2,2
1,1,3,3
2,1,7,7
3,1,7,7
4,1,7,7
5,1,9,9
6,1,9,9
7,1,9,9
8,1,10,10
9,1,10,10
10,1,11,11
11,1,12,12
12,1,12,12
13,1,12,12
14,1,12,12
15,1,12,12
16,1,12,12
17,1,14,14
18,1,15,15
19,1,16,16
20,1,16,16
21,1,17,17
22,1,17,17
23,1,17,17
24,1,17,17
25,1,17,17
26,1,17,17
27,1,20,20
28,1,22,22
29,1,23,23
30,1,23,23
31,1,23,23
32,1,25,25
33,1,25,25
34,1,25,25
35,1,25,25
36,1,25,25
37,1,29,29
38,1,29,29
39,1,31,31
40,1,31,31
41,1,31,31
42,1,32,32
43,1,32,32
44,1,33,33
45,1,34,34
46,1,36,36
47,1,37,37
48,1,38,38
49,1,39,39
50,1,41,41
51,1,41,41
52,1,43,43
53,1,45,45
54,1,46,46
55,1,47,47
56,1,48,48
57,1,50,50
58,1,51,51
59,1,51,51
60,1,51,51
61,1,52,52
62,1,52,52
63,2,53,53
64,2,54,54
65,2,54,54
66,2,54,54
67,2,54,54
68,2,55,55
69,2,55,55
70,2,57,57
71,2,59,59
72,2,60,60
73,2,61,61
74,2,62,62
75,2,63,63
76,2,64,64
77,2,64,64
78,2,67,67
79,2,68,68
80,2,68,68
81,2,68,68
82,2,68,68
83,2,70,70
84,2,70,70
85,2,71,71
86,2,72,72
87,2,72,72
88,2,73,73
89,2,75,75
90,3,76,76
91,3,77,77
92,3,77,77
93,3,79,79
94,3,80,80
95,3,80,80
96,3,80,80
97,3,81,81
98,3,82,82
99,3,83,83
