,time,agent_a,agent_b,use_condom,is_transmission
0,0,1,9,True,False
1,0,2,4,True,False
2,0,6,8,False,False
3,1,6,8,False,False
4,2,1,9,True,False
5,2,0,2,False,False
6,3,3,8,False,False
7,4,3,8,False,False
8,4,2,7,True,False
9,5,1,9,True,False
10,5,5,6,False,False
11,5,2,7,True,False
12,6,3,6,False,False
13,6,0,4,True,False
14,6,5,6,False,False
15,7,3,6,False,False
16,7,0,4,True,False
17,8,3,6,False,False
18,8,6,8,False,False
19,8,2,7,True,False
20,9,0,4,True,False
21,10,4,8,True,False
22,11,0,7,True,False
23,11,4,8,True,False
24,11,6,8,False,False
25,11,1,9,True,False
26,12,6,8,False,False
27,12,4,8,True,False
28,13,3,6,False,False
29,13,6,8,False,False
30,13,4,7,True,False
31,13,0,7,True,False
32,14,0,7,True,False
33,14,1,9,True,False
34,14,3,9,True,False
35,15,1,9,True,False
36,15,3,9,True,False
37,15,2,6,False,False
38,15,4,8,True,True
39,16,4,8,True,False
40,16,0,7,True,False
41,16,1,9,True,False
42,17,4,8,True,False
43,17,4,7,True,False
44,17,7,8,True,False
45,18,4,8,True,False
46,18,4,7,True,False
47,18,1,7,True,False
48,19,8,9,True,True
49,19,3,6,False,False
50,19,2,4,True,False
51,19,4,7,True,False
52,20,3,6,False,False
53,20,1,5,False,False
54,20,4,7,True,False
55,21,4,5,True,False
56,21,5,7,True,False
57,21,4,7,True,False
58,21,1,4,True,False
59,22,0,5,False,False
60,22,1,3,False,False
61,22,4,7,True,False
62,22,5,7,True,False
63,23,0,5,False,False
64,23,6,8,False,True
65,23,4,7,True,False
66,23,1,5,False,False
67,24,0,1,False,False
68,24,1,5,False,False
69,24,0,5,False,False
70,24,8,9,True,False
71,24,4,7,True,False
72,25,0,1,False,False
73,25,1,5,False,False
74,25,6,8,False,True
75,25,0,5,False,False
76,25,0,9,True,True
77,25,8,9,True,False
78,26,2,3,False,False
79,26,8,9,True,True
80,26,1,5,False,False
81,27,5,9,True,False
82,27,1,5,False,False
83,27,2,3,False,False
84,28,1,9,True,False
85,28,5,9,True,False
86,28,0,1,False,True
87,28,6,8,False,True
88,28,4,6,True,False
89,29,1,9,True,False
90,29,0,8,False,True
91,30,1,8,False,True
92,30,0,1,False,True
93,30,4,6,True,False
94,30,0,8,False,True
95,31,4,7,True,False
96,31,1,9,True,True
97,32,4,6,True,False
98,32,3,5,False,False
99,32,1,9,True,True
100,32,0,8,False,True
101,33,2,3,False,False
102,33,3,7,True,False
103,33,6,9,True,True
104,33,5,7,True,False
105,33,0,1,False,False
106,33,0,8,False,True
107,33,4,6,True,False
108,34,2,3,False,False
109,34,2,9,True,False
110,34,0,1,False,True
111,34,6,9,True,False
112,34,4,6,True,False
113,35,6,9,True,False
114,35,1,8,False,True
115,35,0,6,False,True
116,36,3,8,False,True
117,36,6,9,True,False
118,36,5,7,True,False
119,36,1,8,False,True
120,37,3,8,False,True
121,38,1,8,False,True
122,38,1,3,False,True
123,38,0,3,False,True
124,39,0,1,False,True
125,39,1,3,False,True
126,39,3,8,False,True
127,39,4,9,True,False
128,40,1,3,False,False
129,40,3,8,False,True
130,40,2,4,True,False
131,40,5,8,False,True
132,41,1,3,False,False
133,41,1,8,False,False
134,42,5,9,True,False
135,42,0,3,False,True
136,42,1,8,False,True
137,43,5,9,True,False
138,43,0,3,False,True
139,43,1,8,False,True
140,43,2,4,True,False
141,44,0,6,False,True
142,44,1,8,False,True
143,45,2,4,True,False
144,45,5,6,False,True
145,46,2,4,True,False
146,46,5,6,False,True
147,47,7,9,True,False
148,47,1,8,False,True
149,47,5,7,True,False
150,47,1,5,False,False
151,48,2,6,False,True
152,48,2,4,True,False
153,48,0,3,False,True
154,49,2,6,False,True
155,49,2,4,True,False
156,49,3,9,True,False
157,49,4,6,True,False
158,49,3,8,False,True
159,50,3,9,True,True
160,50,0,3,False,True
161,51,0,3,False,True
162,51,0,1,False,True
163,51,2,7,True,True
164,51,3,9,True,False
165,52,1,4,True,False
