,num_infected,num_interactions,num_interactions_condoms
0,2,1,0
1,2,3,0
2,3,6,0
3,3,8,0
4,3,11,0
5,5,15,0
6,5,20,0
7,5,22,0
8,5,25,0
9,6,30,0
10,7,32,0
11,7,36,0
12,7,41,0
13,7,44,0
14,7,48,0
15,8,50,0
16,9,54,0
17,9,57,0
18,9,61,0
19,9,63,0
20,9,63,0
21,9,64,0
22,9,67,0
23,10,69,0
24,10,73,0
25,10,76,0
26,10,79,0
27,10,82,0
28,10,84,0
29,10,85,0
30,10,87,0
31,10,90,0
32,10,93,0
33,10,96,0
34,10,101,0
35,10,104,0
36,10,108,0
37,10,112,0
38,10,116,0
39,10,122,0
40,10,124,0
41,10,126,0
42,10,129,0
43,10,133,0
44,10,133,0
45,10,135,0
46,10,136,0
47,10,138,0
48,10,140,0
49,10,141,0
50,10,141,0
51,10,143,0
52,10,146,0
53,10,150,0
54,10,155,0
55,10,158,0
56,10,162,0
57,10,166,0
58,10,169,0
59,10,170,0
60,10,173,0
61,10,175,0
62,10,177,0
63,10,180,0
64,10,183,0
65,10,187,0
66,10,188,0
67,10,191,0
68,10,193,0
69,10,198,0
70,10,202,0
71,10,206,0
72,10,210,0
73,10,213,0
74,10,217,0
75,10,220,0
76,10,221,0
77,10,223,0
78,10,225,0
79,10,229,0
80,10,233,0
81,10,235,0
82,10,238,0
83,10,240,0
84,10,243,0
85,10,248,0
86,10,249,0
87,10,254,0
88,10,258,0
89,10,263,0
90,10,263,0
91,10,265,0
92,10,268,0
93,10,270,0
94,10,272,0
95,10,274,0
96,10,279,0
97,10,283,0
98,10,286,0
99,10,288,0
