,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,1,1
2,1,2,2
3,1,2,2
4,1,2,2
5,1,2,2
6,1,3,3
7,1,4,4
8,1,4,4
9,1,4,4
10,1,4,4
11,1,5,5
12,1,6,6
13,1,7,7
14,1,10,10
15,1,12,12
16,1,12,12
17,1,12,12
18,1,12,12
19,1,13,13
20,1,14,14
21,1,16,16
22,1,17,17
23,1,18,18
24,1,19,19
25,1,20,20
26,1,20,20
27,1,20,20
28,1,20,20
29,1,22,22
30,1,23,23
31,1,24,24
32,1,24,24
33,1,24,24
34,1,26,26
35,1,26,26
36,1,27,27
37,1,27,27
38,1,29,29
39,1,31,31
40,1,31,31
41,1,32,32
42,1,32,32
43,1,34,34
44,1,34,34
45,1,36,36
46,1,37,37
47,1,38,38
48,1,40,40
49,1,42,42
50,1,44,44
51,1,45,45
52,1,47,47
53,2,48,48
54,2,49,49
55,2,50,50
56,2,50,50
57,2,52,52
58,2,52,52
59,2,52,52
60,2,52,52
61,2,52,52
62,2,53,53
63,2,53,53
64,2,54,54
65,2,55,55
66,3,57,57
67,3,58,58
68,3,60,60
69,3,61,61
70,3,63,63
71,3,65,65
72,3,65,65
73,3,66,66
74,3,68,68
75,3,69,69
76,3,69,69
77,3,69,69
78,3,70,70
79,3,72,72
80,3,75,75
81,4,77,77
82,4,77,77
83,4,80,80
84,4,80,80
85,4,81,81
86,4,84,84
87,4,84,84
88,4,85,85
89,4,88,88
90,4,88,88
91,4,90,90
92,4,92,92
93,4,94,94
94,4,94,94
95,4,94,94
96,4,94,94
97,4,94,94
98,4,94,94
99,4,95,95
