,time,agent_a,agent_b,use_condom,is_transmission
0,1,2,4,True,False
1,1,2,6,True,False
2,3,0,4,True,False
3,3,5,9,True,False
4,5,6,7,True,False
5,6,4,6,True,False
6,7,4,7,True,False
7,8,0,7,True,False
8,9,4,7,True,False
9,10,4,7,True,False
10,10,3,9,True,False
11,11,4,6,True,False
12,15,4,8,True,False
13,16,4,7,True,False
14,17,3,9,True,False
15,18,1,2,True,False
16,20,2,9,True,False
17,22,4,6,True,False
18,24,1,5,True,False
19,24,4,7,True,False
20,25,4,7,True,False
21,25,2,9,True,False
22,27,2,5,False,True
23,27,3,7,True,False
24,28,1,5,True,False
25,29,1,2,True,False
26,29,2,5,False,True
27,29,7,8,True,False
28,30,4,7,True,False
29,31,8,9,True,False
30,32,2,3,True,False
31,32,2,7,False,True
32,32,8,9,True,False
33,33,4,9,True,False
34,33,1,5,True,False
35,34,8,9,True,False
36,35,4,9,True,False
37,36,2,8,True,False
38,37,3,8,True,False
39,37,4,9,True,False
40,42,0,1,True,False
41,42,2,5,False,True
42,46,0,7,True,False
43,49,0,1,True,False
44,50,7,8,True,False
45,51,7,8,True,False
46,54,6,8,True,False
47,54,7,8,True,False
48,59,5,8,True,False
49,59,0,7,True,False
50,60,0,2,True,False
51,62,6,9,True,False
52,64,0,8,True,False
53,65,1,5,True,False
54,69,4,8,True,False
55,72,1,9,True,False
56,72,4,8,True,False
57,74,5,7,False,True
58,76,2,4,True,True
59,78,3,9,True,False
60,80,6,8,True,False
61,81,0,8,True,False
62,88,1,7,True,False
63,88,4,5,True,False
64,91,5,6,True,True
65,92,3,4,True,False
66,94,3,4,True,False
67,97,2,8,True,False
68,97,1,9,True,False
