,time,agent_a,agent_b,use_condom,is_transmission
0,3,1,2,False,False
1,3,6,8,False,True
2,4,0,6,False,True
3,5,1,5,False,False
4,5,3,9,False,False
5,8,1,2,False,False
6,9,7,8,False,True
7,12,4,5,False,False
8,15,1,9,False,False
9,16,5,8,False,True
10,17,0,1,False,True
11,17,0,3,False,True
12,17,5,8,False,True
13,18,0,3,False,True
14,19,2,7,False,True
15,20,0,3,False,True
16,22,1,3,False,True
17,26,0,1,False,True
18,27,7,9,False,True
19,27,0,9,False,True
20,28,4,6,False,True
21,28,3,7,False,True
22,28,5,8,False,True
23,32,0,8,False,True
24,35,5,9,False,True
25,36,5,9,False,True
26,41,6,8,False,True
27,41,1,7,False,True
28,50,0,3,False,True
29,53,4,6,False,True
30,53,3,8,False,True
31,60,1,6,False,True
32,61,3,7,False,True
33,67,0,9,False,True
34,67,3,4,False,True
35,68,3,4,False,True
36,69,8,9,False,True
37,72,0,6,False,True
38,72,2,4,False,True
39,76,1,8,False,True
40,83,2,6,False,True
41,84,5,8,False,True
42,85,3,4,False,True
43,85,6,8,False,True
44,86,5,6,False,True
45,87,5,6,False,True
46,89,6,8,False,True
47,89,0,1,False,True
48,90,1,5,False,True
49,90,3,4,False,True
50,91,2,6,False,True
51,93,5,6,False,True
52,94,8,9,False,False
53,94,0,9,False,True
54,96,8,9,False,True
55,98,1,4,False,True
56,98,3,8,False,True
57,99,0,1,False,True
