,num_infected,num_interactions,num_interactions_condoms
0,2,4,0
1,2,5,0
2,3,6,0
3,3,7,0
4,4,10,0
5,5,13,0
6,5,14,0
7,6,17,0
8,7,18,0
9,7,18,0
10,8,20,0
11,8,23,0
12,9,27,0
13,9,28,0
14,9,30,0
15,10,35,0
16,10,39,0
17,10,42,0
18,10,42,0
19,10,45,0
20,10,49,0
21,10,53,0
22,10,58,0
23,10,62,0
24,10,67,0
25,10,71,0
26,10,74,0
27,10,79,0
28,10,84,0
29,10,88,0
30,10,91,0
31,10,95,0
32,10,99,0
33,10,102,0
34,10,104,0
35,10,110,0
36,10,115,0
37,10,117,0
38,10,121,0
39,10,123,0
40,10,125,0
41,10,126,0
42,10,128,0
43,10,130,0
44,10,134,0
45,10,138,0
46,10,143,0
47,10,144,0
48,10,146,0
49,10,149,0
50,10,150,0
51,10,151,0
52,10,153,0
53,10,157,0
54,10,161,0
55,10,164,0
56,10,168,0
57,10,171,0
58,10,174,0
59,10,177,0
60,10,181,0
61,10,186,0
62,10,190,0
63,10,193,0
64,10,196,0
65,10,199,0
66,10,201,0
67,10,202,0
68,10,205,0
69,10,208,0
70,10,212,0
71,10,215,0
72,10,216,0
73,10,219,0
74,10,222,0
75,10,225,0
76,10,226,0
77,10,230,0
78,10,234,0
79,10,238,0
80,10,241,0
81,10,244,0
82,10,247,0
83,10,249,0
84,10,254,0
85,10,256,0
86,10,260,0
87,10,261,0
88,10,262,0
89,10,263,0
90,10,266,0
91,10,270,0
92,10,272,0
93,10,276,0
94,10,279,0
95,10,282,0
96,10,286,0
97,10,289,0
98,10,291,0
99,10,294,0
