,num_infected,num_interactions,num_interactions_condoms
0,1,2,2
1,1,3,3
2,1,4,4
3,1,6,6
4,1,6,6
5,1,8,8
6,1,9,9
7,1,9,9
8,1,9,9
9,1,9,9
10,1,10,10
11,1,11,11
12,1,11,11
13,1,12,12
14,1,13,13
15,1,15,15
16,1,16,16
17,1,19,19
18,1,21,21
19,1,21,21
20,1,23,23
21,1,24,24
22,1,25,25
23,1,26,26
24,1,26,26
25,1,27,27
26,1,28,28
27,1,28,28
28,1,28,28
29,1,28,28
30,1,28,28
31,1,28,28
32,1,28,28
33,1,29,29
34,1,29,29
35,1,31,31
36,1,32,32
37,1,32,32
38,1,32,32
39,1,34,34
40,1,36,36
41,1,36,36
42,1,37,37
43,1,37,37
44,1,37,37
45,1,37,37
46,1,38,38
47,1,40,40
48,1,42,42
49,1,44,44
50,1,44,44
51,1,44,44
52,1,46,46
53,1,47,47
54,1,47,47
55,1,47,47
56,1,48,48
57,1,49,49
58,1,49,49
59,1,49,49
60,1,49,49
61,1,51,51
62,1,55,55
63,1,58,58
64,1,58,58
65,1,60,60
66,1,61,61
67,1,61,61
68,1,62,62
69,1,62,62
70,1,63,63
71,1,66,66
72,1,66,66
73,1,67,67
74,1,69,69
75,1,69,69
76,1,69,69
77,1,70,70
78,1,72,72
79,1,72,72
80,1,72,72
81,1,72,72
82,1,72,72
83,1,72,72
84,1,72,72
85,1,74,74
86,1,75,75
87,1,77,77
88,1,77,77
89,1,78,78
90,1,80,80
91,1,82,82
92,1,83,83
93,1,84,84
94,1,84,84
95,1,85,85
96,1,85,85
97,1,87,87
98,1,87,87
99,1,87,87
