,time,agent_a,agent_b,use_condom,is_transmission
0,1,2,7,False,False
1,2,7,9,False,False
2,2,6,8,False,False
3,3,3,4,False,True
4,4,2,7,False,False
5,4,2,9,False,False
6,5,3,4,False,True
7,5,1,9,False,False
8,7,2,7,False,False
9,10,5,6,False,False
10,10,2,7,False,False
11,11,2,7,False,False
12,13,7,8,False,False
13,14,6,9,False,False
14,14,2,3,False,False
15,14,1,7,False,False
16,15,2,3,False,True
17,15,1,7,False,False
18,15,0,1,False,False
19,16,0,1,False,False
20,16,1,6,False,False
21,17,0,7,False,False
22,17,0,1,False,False
23,18,7,8,False,False
24,22,1,4,False,True
25,23,0,8,False,False
26,24,0,8,False,False
27,24,6,8,False,False
28,26,5,7,False,False
29,26,0,8,False,False
30,27,5,7,False,False
31,29,2,4,False,True
32,32,3,8,False,True
33,33,1,9,False,True
34,33,2,4,False,True
35,37,4,7,False,True
36,39,4,6,False,True
37,40,1,6,False,True
38,40,4,7,False,True
39,42,3,9,False,True
40,42,2,3,False,True
41,43,2,3,False,True
42,44,2,3,False,True
43,44,4,6,False,True
44,45,1,3,False,True
45,47,8,9,False,False
46,47,4,6,False,True
47,50,1,9,False,True
48,51,1,9,False,True
49,52,3,4,False,True
50,53,0,8,False,True
51,54,0,7,False,False
52,55,4,6,False,True
53,55,3,4,False,False
54,56,0,7,False,True
55,56,2,3,False,True
56,56,3,4,False,True
57,57,1,4,False,True
58,58,0,7,False,True
59,58,1,4,False,True
60,61,5,8,False,True
61,63,5,8,False,False
62,63,4,6,False,True
63,66,0,1,False,True
64,67,4,7,False,True
65,69,5,9,False,True
66,69,7,9,False,True
67,70,0,2,False,True
68,70,1,7,False,True
69,70,4,9,False,True
70,71,0,3,False,True
71,71,0,2,False,True
72,71,2,3,False,True
73,71,5,7,False,True
74,72,1,5,False,True
75,72,3,9,False,True
76,72,0,2,False,True
77,72,2,3,False,True
78,72,1,6,False,True
79,73,5,7,False,True
80,74,4,5,False,True
81,75,0,7,False,True
82,75,8,9,False,True
83,76,1,7,False,True
84,76,4,5,False,True
85,78,7,8,False,True
86,79,1,7,False,True
87,80,7,9,False,True
88,81,7,8,False,True
89,82,2,5,False,True
90,84,2,3,False,False
91,84,0,4,False,True
92,84,0,9,False,True
93,85,1,5,False,True
94,86,2,3,False,True
95,86,6,9,False,True
96,86,7,8,False,True
97,87,4,8,False,True
98,88,2,7,False,True
99,90,1,4,False,True
100,90,0,4,False,True
101,91,0,4,False,True
102,91,2,7,False,True
103,91,2,4,False,True
104,92,0,4,False,True
105,93,0,4,False,True
106,93,2,7,False,True
107,93,2,4,False,True
108,94,0,4,False,True
109,95,1,9,False,True
110,96,1,9,False,True
111,96,1,8,False,True
112,97,0,1,False,True
