,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,2,3,0
2,2,3,0
3,3,6,0
4,3,6,0
5,3,6,0
6,3,7,0
7,3,7,0
8,3,8,0
9,3,8,0
10,4,9,0
11,5,10,0
12,6,11,0
13,6,11,0
14,6,11,0
15,7,13,0
16,7,14,0
17,7,15,0
18,8,16,0
19,8,16,0
20,8,17,0
21,9,19,0
22,9,20,0
23,9,21,0
24,9,23,0
25,9,25,0
26,9,26,0
27,9,26,0
28,9,29,0
29,9,31,0
30,9,32,0
31,9,33,0
32,9,33,0
33,9,34,0
34,9,34,0
35,9,36,0
36,9,36,0
37,9,37,0
38,9,39,0
39,9,41,0
40,9,42,0
41,9,44,0
42,9,45,0
43,9,45,0
44,9,45,0
45,10,47,0
46,10,48,0
47,10,49,0
48,10,51,0
49,10,53,0
50,10,53,0
51,10,53,0
52,10,55,0
53,10,56,0
54,10,56,0
55,10,56,0
56,10,58,0
57,10,59,0
58,10,62,0
59,10,63,0
60,10,64,0
61,10,64,0
62,10,65,0
63,10,66,0
64,10,67,0
65,10,70,0
66,10,70,0
67,10,70,0
68,10,70,0
69,10,71,0
70,10,71,0
71,10,71,0
72,10,72,0
73,10,74,0
74,10,75,0
75,10,76,0
76,10,77,0
77,10,78,0
78,10,79,0
79,10,80,0
80,10,83,0
81,10,85,0
82,10,87,0
83,10,88,0
84,10,89,0
85,10,90,0
86,10,90,0
87,10,91,0
88,10,91,0
89,10,92,0
90,10,93,0
91,10,94,0
92,10,94,0
93,10,96,0
94,10,97,0
95,10,99,0
96,10,100,0
97,10,101,0
98,10,102,0
99,10,104,0
