,time,agent_a,agent_b,use_condom,is_transmission
0,0,7,9,True,False
1,0,2,3,True,False
2,3,2,3,True,False
3,6,2,6,True,False
4,6,0,8,True,False
5,8,1,7,True,False
6,9,5,9,True,False
7,10,0,2,True,False
8,11,2,4,True,False
9,12,3,9,True,True
10,12,6,7,True,False
11,13,2,8,True,False
12,13,0,4,True,False
13,15,1,7,True,False
14,16,4,7,True,False
15,19,2,8,True,False
16,19,1,7,True,False
17,20,3,4,True,False
18,21,0,6,False,False
19,22,0,3,True,False
20,24,0,7,True,False
21,24,3,6,True,False
22,25,6,9,False,True
23,26,0,3,True,False
24,27,1,5,True,False
25,28,3,7,True,False
26,28,2,4,True,False
27,28,3,6,True,False
28,29,1,8,True,False
29,29,3,6,True,False
30,29,0,5,True,False
31,30,0,9,False,True
32,32,3,6,True,False
33,32,7,8,True,False
34,32,4,5,True,False
35,34,1,8,True,False
36,36,2,7,True,False
37,37,0,1,True,False
38,40,6,8,True,False
39,40,4,8,True,False
40,41,0,1,True,True
41,41,2,5,True,False
42,43,6,8,True,False
43,43,0,7,True,False
44,43,1,7,True,False
45,43,3,5,True,False
46,44,2,6,True,False
47,45,1,7,True,False
48,49,0,1,True,False
49,50,4,8,True,False
50,51,3,8,True,False
51,56,2,6,True,False
52,57,3,4,True,False
53,57,2,6,True,False
54,58,3,4,True,False
55,64,3,7,True,False
56,65,2,6,True,False
57,65,0,9,False,True
58,67,3,7,True,False
59,69,5,8,True,False
60,72,4,5,True,False
61,73,0,1,True,False
62,76,0,8,True,False
63,77,5,7,True,False
64,81,2,4,True,False
65,82,7,8,True,False
66,82,5,8,True,False
67,88,1,2,True,False
68,88,2,8,True,False
69,90,3,8,True,False
70,93,0,4,True,False
71,99,4,9,True,False
