,time,agent_a,agent_b,use_condom,is_transmission
0,1,3,9,False,False
1,3,6,7,False,False
2,3,3,9,False,False
3,4,6,7,False,False
4,4,3,9,False,False
5,7,1,8,False,True
6,8,1,2,False,True
7,9,1,2,False,True
8,10,6,7,False,False
9,10,0,6,False,False
10,12,3,6,False,False
11,13,2,8,False,True
12,14,1,2,False,True
13,18,3,6,False,False
14,18,2,4,False,True
15,19,3,6,False,False
16,23,6,8,False,True
17,24,4,7,False,True
18,24,4,6,False,True
19,25,2,9,False,False
20,25,1,8,False,True
21,25,4,5,False,True
22,25,4,6,False,True
23,26,4,5,False,True
24,26,2,8,False,True
25,27,5,6,False,True
26,27,4,7,False,False
27,27,2,8,False,True
28,28,0,3,False,False
29,32,6,8,False,True
30,37,0,9,False,False
31,39,0,8,False,True
32,39,0,4,False,True
33,41,1,7,False,True
34,42,3,4,False,True
35,43,4,5,False,True
36,44,0,9,False,True
37,45,4,6,False,True
38,46,0,5,False,True
39,46,3,9,False,True
40,47,0,9,False,True
41,48,0,8,False,True
42,48,3,8,False,True
43,51,2,9,False,True
44,53,2,6,False,True
45,54,3,7,False,True
46,59,1,8,False,True
47,60,5,9,False,True
48,61,5,6,False,True
49,61,3,9,False,True
50,64,2,4,False,True
51,64,0,4,False,True
52,64,0,2,False,True
53,66,2,4,False,True
54,66,0,4,False,True
55,66,3,8,False,True
56,67,2,4,False,True
57,68,5,7,False,True
58,68,0,2,False,True
59,70,5,7,False,False
60,72,1,4,False,True
61,73,1,9,False,True
62,75,6,7,False,True
63,75,0,9,False,True
64,75,2,8,False,True
65,77,0,3,False,True
66,77,0,9,False,True
67,78,0,9,False,True
68,78,1,5,False,True
69,79,0,3,False,True
70,81,2,5,False,True
71,82,0,7,False,True
72,82,6,9,False,True
73,83,2,8,False,True
74,86,1,7,False,True
75,86,6,7,False,True
76,87,2,9,False,True
77,88,1,7,False,True
78,88,0,9,False,True
79,88,0,2,False,True
80,88,2,9,False,True
81,89,2,9,False,True
82,90,6,7,False,True
83,92,6,7,False,True
84,94,8,9,False,True
85,98,8,9,False,True
86,98,0,5,False,True
87,98,3,6,False,True
88,98,3,7,False,True
89,99,1,8,False,False
