,time,agent_a,agent_b,use_condom,is_transmission
0,0,4,8,False,False
1,0,4,7,False,False
2,0,5,6,False,False
3,1,4,7,False,False
4,2,7,8,False,False
5,2,4,7,False,False
6,2,1,9,False,False
7,2,4,8,False,False
8,3,5,6,False,False
9,3,2,3,False,True
10,4,0,1,False,False
11,4,4,8,False,False
12,5,3,5,False,True
13,5,4,5,False,True
14,5,0,1,False,False
15,5,4,8,False,True
16,6,3,5,False,True
17,6,5,8,False,True
18,6,4,5,False,True
19,6,2,9,False,True
20,6,1,9,False,True
21,6,4,8,False,True
22,7,1,2,False,True
23,7,3,5,False,True
24,7,0,9,False,True
25,8,1,2,False,False
26,8,1,9,False,True
27,8,0,3,False,True
28,9,0,3,False,False
29,9,2,8,False,True
30,10,0,3,False,True
31,10,4,5,False,True
32,11,6,9,False,True
33,12,6,9,False,True
34,13,2,8,False,True
35,13,0,3,False,True
36,14,0,9,False,True
37,14,0,3,False,True
38,15,0,3,False,True
39,15,3,9,False,True
40,16,5,6,False,False
41,16,0,4,False,True
42,16,7,9,False,True
43,17,0,4,False,True
44,17,5,6,False,True
45,17,7,9,False,True
46,18,4,9,False,True
47,18,0,5,False,True
48,18,4,5,False,True
49,18,1,2,False,True
50,19,0,4,False,True
51,19,4,5,False,True
52,19,7,9,False,True
53,19,5,6,False,True
54,20,1,3,False,True
55,20,4,5,False,True
56,20,0,9,False,True
57,21,0,9,False,True
58,21,0,5,False,True
59,21,1,3,False,True
60,22,3,7,False,True
61,22,0,9,False,True
62,23,0,9,False,True
63,23,7,9,False,True
64,23,0,7,False,True
65,24,4,6,False,True
66,24,0,9,False,True
67,24,7,9,False,True
68,24,0,3,False,False
69,25,5,9,False,True
70,25,4,6,False,True
71,25,0,3,False,True
72,26,0,3,False,True
73,26,2,8,False,True
74,27,2,8,False,True
75,27,7,8,False,True
76,27,7,9,False,True
77,27,4,6,False,True
78,28,7,8,False,True
79,28,0,3,False,True
80,28,3,7,False,True
81,28,5,9,False,True
82,29,5,6,False,True
83,29,8,9,False,True
84,29,2,8,False,True
85,29,0,2,False,True
86,30,3,9,False,True
87,30,3,7,False,True
88,30,3,8,False,True
89,30,7,8,False,True
90,30,2,8,False,False
91,31,2,4,False,True
92,31,1,5,False,True
93,31,5,6,False,True
94,31,3,7,False,True
95,31,3,9,False,True
96,31,2,9,False,True
97,31,2,8,False,False
98,32,4,9,False,True
99,32,2,9,False,True
100,32,3,7,False,True
101,32,0,4,False,True
102,32,2,4,False,True
103,33,2,9,False,True
104,33,2,8,False,True
105,34,5,7,False,True
106,34,3,5,False,True
107,34,5,9,False,True
108,34,2,8,False,False
109,34,3,4,False,True
110,34,3,9,False,True
111,35,5,9,False,True
112,35,3,4,False,True
113,35,3,5,False,True
114,35,2,8,False,True
115,36,3,4,False,True
116,36,3,7,False,True
117,36,5,7,False,False
118,36,2,8,False,True
119,36,8,9,False,True
120,37,3,5,False,False
121,37,8,9,False,True
122,38,3,5,False,True
123,38,5,6,False,True
124,38,3,6,False,True
125,39,3,5,False,True
126,39,1,4,False,True
127,40,6,7,False,True
128,40,3,8,False,True
129,40,0,9,False,True
130,41,5,6,False,True
131,42,2,5,False,True
132,42,5,8,False,True
133,42,6,8,False,True
134,42,4,7,False,True
135,43,6,8,False,True
136,43,1,7,False,True
137,43,0,9,False,True
138,43,2,5,False,True
139,44,6,8,False,False
140,44,5,8,False,False
141,44,1,7,False,True
142,44,4,9,False,True
143,45,5,6,False,False
144,45,6,8,False,True
145,45,2,7,False,True
146,45,5,8,False,False
147,45,4,9,False,True
148,46,1,4,False,True
149,46,2,8,False,True
150,46,2,7,False,True
151,46,5,6,False,True
152,47,5,9,False,True
153,47,2,7,False,True
154,47,3,6,False,True
155,48,2,8,False,False
156,48,5,9,False,True
157,48,5,6,False,True
158,49,1,7,False,True
159,49,5,8,False,False
160,49,2,8,False,True
161,49,5,9,False,True
162,50,1,7,False,True
163,50,8,9,False,True
164,50,2,3,False,True
165,50,5,8,False,True
166,51,5,8,False,True
167,51,2,5,False,True
168,51,2,7,False,True
169,51,0,6,False,True
170,52,1,4,False,True
171,52,1,7,False,True
172,52,4,7,False,False
173,52,2,5,False,False
174,52,3,5,False,True
175,52,2,8,False,True
176,53,0,6,False,True
177,53,2,5,False,True
178,53,1,7,False,True
179,54,8,9,False,True
180,55,2,8,False,True
181,55,0,8,False,False
182,56,2,9,False,True
183,56,4,9,False,True
184,56,3,5,False,True
185,56,3,8,False,True
186,57,3,8,False,True
187,57,4,9,False,False
188,57,1,5,False,True
189,58,1,5,False,True
190,58,3,8,False,True
191,59,0,6,False,True
192,59,3,8,False,True
193,59,0,2,False,True
194,60,2,8,False,False
195,60,3,8,False,True
196,60,1,7,False,True
197,60,0,6,False,True
198,61,0,2,False,True
199,61,3,8,False,True
200,61,1,7,False,True
201,62,2,9,False,True
202,62,3,8,False,True
203,63,0,4,False,True
204,64,3,9,False,True
205,64,3,8,False,False
206,64,0,4,False,True
207,65,3,8,False,False
208,65,1,4,False,False
209,65,0,2,False,True
210,66,0,2,False,False
211,66,3,9,False,True
212,66,6,8,False,True
213,67,0,2,False,True
