,num_infected,num_interactions,num_interactions_condoms
0,1,3,0
1,1,4,0
2,1,8,0
3,2,10,0
4,2,12,0
5,5,16,0
6,7,22,0
7,8,25,0
8,8,28,0
9,8,30,0
10,8,32,0
11,9,33,0
12,9,34,0
13,9,36,0
14,9,38,0
15,9,40,0
16,10,43,0
17,10,46,0
18,10,50,0
19,10,54,0
20,10,57,0
21,10,60,0
22,10,62,0
23,10,65,0
24,10,69,0
25,10,72,0
26,10,74,0
27,10,78,0
28,10,82,0
29,10,86,0
30,10,91,0
31,10,98,0
32,10,103,0
33,10,105,0
34,10,111,0
35,10,115,0
36,10,120,0
37,10,122,0
38,10,125,0
39,10,127,0
40,10,130,0
41,10,131,0
42,10,135,0
43,10,139,0
44,10,143,0
45,10,148,0
46,10,152,0
47,10,155,0
48,10,158,0
49,10,162,0
50,10,166,0
51,10,170,0
52,10,176,0
53,10,179,0
54,10,180,0
55,10,182,0
56,10,186,0
57,10,189,0
58,10,191,0
59,10,194,0
60,10,198,0
61,10,201,0
62,10,203,0
63,10,204,0
64,10,207,0
65,10,210,0
66,10,213,0
67,10,215,0
68,10,217,0
69,10,220,0
70,10,221,0
71,10,225,0
72,10,231,0
73,10,234,0
74,10,243,0
75,10,249,0
76,10,255,0
77,10,257,0
78,10,259,0
79,10,262,0
80,10,265,0
81,10,269,0
82,10,270,0
83,10,272,0
84,10,273,0
85,10,277,0
86,10,280,0
87,10,286,0
88,10,289,0
89,10,290,0
90,10,293,0
91,10,294,0
92,10,299,0
93,10,301,0
94,10,306,0
95,10,312,0
96,10,316,0
97,10,319,0
98,10,322,0
99,10,327,0
