,time,agent_a,agent_b,use_condom,is_transmission
0,0,4,5,True,False
1,0,5,9,True,False
2,0,0,1,True,False
3,1,4,9,True,False
4,1,4,5,True,False
5,1,1,8,True,False
6,1,0,1,True,False
7,1,5,9,True,False
8,2,5,9,True,False
9,2,1,7,True,False
10,3,1,7,True,False
11,3,0,8,True,False
12,5,1,7,True,False
13,5,5,9,True,False
14,6,0,7,True,False
15,7,5,9,True,False
16,7,0,7,True,False
17,8,3,4,True,False
18,8,5,9,True,False
19,8,5,8,True,False
20,8,0,7,True,False
21,8,8,9,True,False
22,9,0,7,True,False
23,9,8,9,True,False
24,9,5,8,True,False
25,10,3,4,True,False
26,10,1,6,True,False
27,10,1,7,True,False
28,10,5,8,True,False
29,11,2,7,True,False
30,11,3,4,True,False
31,12,8,9,True,False
32,12,0,4,True,False
33,13,1,6,True,False
34,13,8,9,True,False
35,13,0,4,True,False
36,14,1,6,True,False
37,14,5,8,True,False
38,15,0,4,True,False
39,16,0,4,True,False
40,16,6,9,True,False
41,16,2,4,True,False
42,16,1,7,True,False
43,16,3,8,True,False
44,17,1,7,True,False
45,17,0,2,True,False
46,17,0,4,True,False
47,18,0,2,True,False
48,18,0,4,True,False
49,19,3,7,True,False
50,19,0,4,True,False
51,20,0,9,True,False
52,20,2,4,True,True
53,20,2,8,True,False
54,21,2,4,True,False
55,21,3,8,True,False
56,22,2,4,True,False
57,23,0,9,True,False
58,23,2,4,True,False
59,23,5,8,True,False
60,24,0,3,True,False
61,24,5,8,True,False
62,25,0,8,True,False
63,26,4,8,True,False
64,26,2,6,True,False
65,26,1,5,True,False
66,26,0,9,True,False
67,27,4,8,True,False
68,27,5,7,True,False
69,28,4,8,True,False
70,28,2,8,True,False
71,29,4,8,True,False
72,29,2,4,True,False
73,30,2,4,True,False
74,31,2,4,True,False
75,31,3,5,True,False
76,31,0,3,True,False
77,32,1,3,True,False
78,32,0,1,True,False
79,32,0,3,True,False
80,32,2,8,True,False
81,33,1,3,True,False
82,33,0,3,True,False
83,34,3,7,True,False
84,34,0,5,True,False
85,34,0,3,True,False
86,34,0,6,True,False
87,34,2,8,True,False
88,35,1,3,True,False
89,35,0,3,True,False
90,35,0,1,True,False
91,35,7,9,True,False
92,36,1,4,True,False
93,36,0,3,True,False
94,37,6,8,True,False
95,37,2,6,True,False
96,37,1,3,True,False
97,37,0,1,True,False
98,38,6,8,True,False
99,38,6,9,True,False
100,38,1,3,True,False
101,38,1,4,True,False
102,39,8,9,True,False
103,39,6,8,True,False
104,39,0,2,True,True
105,39,1,3,True,False
106,40,3,9,True,False
107,40,6,8,True,False
108,40,1,3,True,False
109,41,1,3,True,False
110,41,1,9,True,False
111,41,4,7,True,False
112,42,3,9,True,False
113,42,4,7,True,False
114,42,6,8,True,False
115,43,5,6,True,False
116,43,6,8,True,False
117,43,5,8,True,False
118,43,4,8,True,False
119,43,2,3,True,False
120,44,4,9,True,False
121,44,2,3,True,False
122,44,2,5,True,False
123,46,3,9,True,False
124,46,4,8,True,False
125,46,2,3,True,False
126,47,3,5,True,False
127,47,2,9,True,False
128,47,4,8,True,False
129,48,4,8,True,False
130,49,3,5,True,False
131,49,4,8,True,False
132,50,1,6,True,False
133,51,4,8,True,False
134,52,3,5,True,False
135,53,7,8,True,False
136,54,0,6,True,False
137,54,7,8,True,False
138,55,1,9,True,False
139,55,0,5,True,True
140,55,0,6,True,False
141,56,5,8,True,False
142,56,1,4,True,False
143,57,7,8,True,False
144,57,0,6,True,False
145,57,0,1,True,False
146,57,1,4,True,False
147,58,1,4,True,False
148,58,0,1,True,False
149,58,1,5,True,False
150,58,7,8,True,False
151,59,0,1,True,False
152,59,1,5,True,False
153,59,5,8,True,False
154,59,7,9,True,False
155,60,0,5,True,False
156,60,4,8,True,False
157,60,7,9,True,False
158,61,1,6,True,False
159,62,0,5,True,False
160,62,0,1,True,True
161,63,0,1,True,False
162,63,4,5,True,False
163,63,1,5,True,False
164,63,1,4,True,False
165,64,4,5,True,True
166,64,2,9,True,False
167,64,1,4,True,False
168,65,1,4,True,False
169,65,5,8,True,False
170,65,1,8,True,False
171,65,1,5,True,False
172,65,2,9,True,False
173,66,5,8,True,False
174,66,1,4,True,False
175,67,2,3,True,False
176,67,5,8,True,False
177,68,3,8,True,False
