,num_infected,num_interactions,num_interactions_condoms
0,1,5,3
1,1,6,4
2,1,6,4
3,1,8,6
4,1,8,6
5,2,12,9
6,2,16,12
7,2,19,14
8,2,21,16
9,2,25,20
10,2,26,21
11,3,30,25
12,3,34,27
13,3,36,29
14,3,37,29
15,3,38,30
16,4,39,30
17,4,42,32
18,4,43,33
19,4,48,38
20,5,52,42
21,5,53,43
22,5,55,44
23,5,56,45
24,5,58,46
25,5,61,49
26,6,64,52
27,6,66,54
28,7,69,56
29,7,76,63
30,7,79,65
31,8,81,67
32,8,84,70
33,8,86,72
34,8,89,74
35,9,92,76
36,9,96,79
37,9,99,82
38,9,103,85
39,9,108,89
40,10,114,93
41,10,118,97
42,10,122,100
43,10,126,102
44,10,130,106
45,10,138,112
46,10,142,115
47,10,144,116
48,10,149,120
49,10,151,122
50,10,153,124
51,10,157,128
52,10,157,128
53,10,158,128
54,10,160,130
55,10,162,131
56,10,162,131
57,10,162,131
58,10,163,132
59,10,165,134
60,10,172,139
61,10,175,141
62,10,183,147
63,10,188,152
64,10,192,156
65,10,195,159
66,10,199,161
67,10,202,164
68,10,204,166
69,10,210,171
70,10,213,172
71,10,216,174
72,10,218,176
73,10,221,178
74,10,224,181
75,10,226,182
76,10,230,185
77,10,233,187
78,10,238,190
79,10,240,192
80,10,243,194
81,10,247,196
82,10,250,197
83,10,254,200
84,10,258,203
85,10,261,205
86,10,264,207
87,10,267,209
88,10,267,209
89,10,268,210
90,10,269,211
91,10,272,213
92,10,274,215
93,10,279,218
94,10,284,221
95,10,287,223
96,10,290,225
97,10,295,228
98,10,298,231
99,10,302,235
