,time,agent_a,agent_b,use_condom,is_transmission
0,0,6,9,True,False
1,0,0,8,False,False
2,0,0,2,True,False
3,0,1,4,False,False
4,0,2,7,True,False
5,1,4,6,True,False
6,3,0,2,True,False
7,3,2,7,True,False
8,5,0,7,False,True
9,5,2,4,True,False
10,5,2,5,True,False
11,5,4,5,True,False
12,6,0,7,False,True
13,6,3,5,True,False
14,6,2,4,True,False
15,6,8,9,True,False
16,7,0,7,False,True
17,7,8,9,True,False
18,7,3,5,True,False
19,8,4,6,True,False
20,8,3,5,True,False
21,9,2,5,True,False
22,9,0,5,True,False
23,9,0,2,True,False
24,9,4,6,True,False
25,10,2,5,True,False
26,11,8,9,True,False
27,11,2,5,True,False
28,11,0,5,True,True
29,11,1,6,True,False
30,12,8,9,True,False
31,12,0,7,False,False
32,12,3,4,False,False
33,12,1,2,True,False
34,13,1,2,True,False
35,13,3,5,True,False
36,14,3,4,False,False
37,15,3,6,True,False
38,16,1,7,False,True
39,17,5,6,True,False
40,17,6,9,True,False
41,17,1,7,False,True
42,18,2,9,True,False
43,19,6,9,True,False
44,19,2,6,True,False
45,19,5,6,True,False
46,19,2,5,True,False
47,19,2,9,True,False
48,20,2,3,True,False
49,20,3,5,True,False
50,20,6,9,True,False
51,20,2,5,True,True
52,21,2,3,True,False
53,22,1,7,False,True
54,22,6,9,True,False
55,23,6,9,True,False
56,24,1,7,False,True
57,24,2,6,True,False
58,25,6,9,True,False
59,25,3,6,True,False
60,25,2,6,True,False
61,26,6,9,True,False
62,26,2,9,True,True
63,26,0,2,True,False
64,27,2,9,True,False
65,27,6,9,True,False
66,28,3,7,False,True
67,28,1,9,True,False
68,28,6,9,True,False
69,29,2,5,True,False
70,29,0,5,True,False
71,29,1,6,True,False
72,29,6,9,True,False
73,29,2,6,True,False
74,29,1,9,True,False
75,29,4,9,True,False
76,30,0,5,True,False
77,30,6,9,True,False
78,30,3,7,False,True
79,31,6,9,True,True
80,31,5,8,True,False
81,32,0,5,True,False
82,32,5,8,True,False
83,32,4,6,True,False
84,33,1,2,True,False
85,33,2,9,True,True
86,34,1,2,True,False
87,34,2,9,True,False
88,34,1,7,False,True
89,35,2,7,True,False
90,35,1,2,True,False
91,35,3,8,False,True
92,36,2,9,True,False
93,36,1,2,True,False
94,36,3,8,False,True
95,36,6,8,True,False
96,37,2,7,True,False
97,37,2,3,True,False
98,37,1,2,True,False
99,38,2,7,True,False
100,38,1,3,False,True
101,38,6,8,True,True
102,38,1,2,True,False
103,39,6,8,True,False
104,39,2,3,True,False
105,39,1,2,True,False
106,39,2,9,True,False
107,39,1,3,False,True
108,40,6,8,True,False
109,40,3,6,True,False
110,40,1,5,True,False
111,40,2,9,True,False
112,40,3,8,False,True
113,40,1,4,False,True
114,41,2,9,True,False
115,41,3,6,True,True
116,41,1,2,True,False
117,41,3,5,True,False
118,42,1,9,True,True
119,42,2,9,True,False
