,time,agent_a,agent_b,use_condom,is_transmission
0,0,1,6,False,True
1,1,1,4,False,True
2,1,4,9,True,False
3,1,6,9,True,False
4,4,3,5,False,False
5,4,5,9,True,False
6,4,1,3,False,True
7,5,3,9,True,False
8,5,0,6,False,True
9,9,3,9,True,False
10,10,5,8,True,False
11,10,4,7,True,False
12,12,1,7,True,False
13,15,5,8,True,False
14,17,5,8,True,False
15,18,3,4,False,True
16,19,7,9,True,False
17,19,0,1,False,True
18,20,1,6,False,True
19,21,1,6,False,True
20,21,0,6,False,True
21,21,1,9,True,False
22,22,1,6,False,True
23,23,7,9,True,False
24,23,1,9,True,False
25,23,1,6,False,True
26,24,0,1,False,True
27,25,0,6,False,True
28,28,0,6,False,True
29,28,7,8,True,False
30,30,1,8,True,False
31,31,7,8,True,False
32,32,7,8,True,False
33,33,5,6,False,True
34,33,7,8,True,False
35,35,5,8,True,False
36,35,5,6,False,True
37,36,2,9,True,False
38,43,6,9,True,False
39,45,2,6,False,True
40,46,2,6,False,True
41,48,0,4,False,False
42,49,6,8,True,False
43,49,1,5,False,True
44,50,1,5,False,True
45,50,2,9,True,False
46,53,1,2,False,True
47,53,3,7,True,False
48,55,1,2,False,False
49,57,0,9,True,True
50,59,1,7,True,False
51,59,1,6,False,True
52,60,5,7,True,False
53,60,2,8,True,False
54,61,5,7,True,True
55,62,1,5,False,True
56,63,3,5,False,True
57,66,1,2,False,True
58,66,2,5,False,False
59,66,3,6,False,True
60,67,1,2,False,True
61,68,0,4,False,True
62,69,3,6,False,True
63,71,4,9,True,False
64,71,0,7,True,False
65,71,3,6,False,True
66,73,0,9,True,False
67,73,3,5,False,True
68,77,0,3,False,True
69,79,5,6,False,False
70,79,3,8,True,False
71,79,0,9,True,False
72,80,1,2,False,True
73,81,1,8,True,False
74,85,0,8,True,False
75,88,5,7,True,False
76,88,6,8,True,False
77,90,2,5,False,True
78,93,1,7,True,False
79,94,1,7,True,False
80,94,7,8,True,False
81,95,1,7,True,False
82,97,1,3,False,True
83,97,3,7,True,False
84,98,7,8,True,False
85,98,1,3,False,True
86,98,4,9,True,False
87,98,3,7,True,False
88,99,5,6,False,True
