,time,agent_a,agent_b,use_condom,is_transmission
0,1,2,9,False,False
1,1,5,8,False,False
2,1,0,5,False,False
3,2,0,6,True,False
4,2,0,5,False,False
5,3,4,9,False,False
6,3,0,6,True,False
7,4,3,8,True,False
8,4,0,6,True,False
9,6,4,5,False,False
10,6,2,6,True,False
11,7,4,5,False,False
12,8,3,5,True,False
13,14,2,4,False,False
14,17,1,7,True,False
15,19,3,8,True,False
16,19,1,7,True,False
17,21,1,7,True,False
18,23,3,4,True,False
19,24,3,7,True,False
20,24,7,8,True,False
21,26,2,5,False,False
22,27,2,5,False,False
23,27,1,4,True,False
24,27,0,6,True,False
25,28,0,3,True,False
26,28,0,8,False,False
27,28,4,5,False,False
28,30,1,4,True,False
29,35,3,7,True,False
30,38,2,3,True,False
31,38,1,5,True,False
32,39,1,5,True,False
33,42,0,2,False,False
34,43,3,6,True,False
35,43,1,5,True,False
36,44,1,3,True,False
37,44,3,6,True,False
38,46,0,4,False,False
39,46,3,6,True,False
40,46,6,8,True,False
41,46,3,7,True,True
42,47,6,8,True,False
43,47,2,9,False,False
44,48,2,9,False,False
45,49,2,9,False,False
46,50,6,8,True,False
47,51,1,9,True,False
48,53,1,8,True,False
49,53,1,9,True,False
50,54,1,2,True,False
51,54,0,8,False,False
52,57,0,8,False,False
53,57,4,7,True,False
54,57,0,6,True,False
55,58,1,8,True,False
56,59,0,1,True,False
57,61,0,1,True,False
58,62,1,8,True,False
59,64,2,9,False,False
60,65,0,6,True,False
61,66,0,6,True,False
62,69,3,5,True,False
63,74,4,5,False,False
64,75,2,7,True,False
65,75,0,4,False,False
66,76,8,9,False,False
67,76,2,7,True,False
68,78,2,7,True,False
69,79,7,8,True,False
70,79,4,9,False,False
71,80,4,7,True,False
72,80,0,3,True,False
73,81,7,8,True,False
74,83,0,7,True,False
75,84,4,6,True,False
76,86,0,9,False,False
77,87,2,6,True,False
78,87,4,7,True,False
79,87,3,7,True,True
80,88,0,7,True,False
81,89,3,4,True,False
82,90,2,8,False,False
83,90,6,9,True,False
84,92,1,5,True,False
85,92,3,6,True,False
86,93,3,5,True,False
87,95,2,4,False,False
88,97,1,4,True,False
89,99,1,4,True,False
