,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,3,0
2,1,5,1
3,1,7,2
4,1,9,4
5,1,9,4
6,1,11,5
7,1,12,5
8,1,13,6
9,1,13,6
10,1,13,6
11,1,13,6
12,1,13,6
13,1,13,6
14,1,14,6
15,1,14,6
16,1,14,6
17,1,15,7
18,1,15,7
19,1,17,9
20,1,17,9
21,1,18,10
22,1,18,10
23,1,19,11
24,1,21,13
25,1,21,13
26,1,22,13
27,1,25,15
28,1,28,16
29,1,28,16
30,1,29,17
31,1,29,17
32,1,29,17
33,1,29,17
34,1,29,17
35,1,30,18
36,1,30,18
37,1,30,18
38,1,32,20
39,1,33,21
40,1,33,21
41,1,33,21
42,1,34,21
43,1,36,23
44,1,38,25
45,1,38,25
46,2,42,28
47,2,44,29
48,2,45,29
49,2,46,29
50,2,47,30
51,2,48,31
52,2,48,31
53,2,50,33
54,2,52,34
55,2,52,34
56,2,52,34
57,2,55,36
58,2,56,37
59,2,57,38
60,2,57,38
61,2,58,39
62,2,59,40
63,2,59,40
64,2,60,40
65,2,61,41
66,2,62,42
67,2,62,42
68,2,62,42
69,2,63,43
70,2,63,43
71,2,63,43
72,2,63,43
73,2,63,43
74,2,64,43
75,2,66,44
76,2,68,45
77,2,68,45
78,2,69,46
79,2,71,47
80,2,73,49
81,2,74,50
82,2,74,50
83,2,75,51
84,2,76,52
85,2,76,52
86,2,77,52
87,2,80,55
88,2,81,56
89,2,82,57
90,2,84,58
91,2,84,58
92,2,86,60
93,2,87,61
94,2,87,61
95,2,88,61
96,2,88,61
97,2,89,62
98,2,89,62
99,2,90,63
