,time,agent_a,agent_b,use_condom,is_transmission
0,0,6,8,True,False
1,1,3,7,True,False
2,1,1,7,True,False
3,3,1,3,False,False
4,4,3,9,False,False
5,4,6,8,True,False
6,5,1,3,False,False
7,6,1,9,False,False
8,6,1,3,False,False
9,8,2,6,False,False
10,10,1,8,True,False
11,11,6,9,False,False
12,12,6,9,False,False
13,14,1,8,True,False
14,14,0,6,False,False
15,15,1,8,True,False
16,16,1,3,False,False
17,18,6,8,True,False
18,18,4,9,False,True
19,19,6,8,True,False
20,20,0,8,True,False
21,20,3,6,False,False
22,21,5,7,True,False
23,22,6,8,True,False
24,22,2,8,True,False
25,23,2,6,False,False
26,23,4,5,False,True
27,26,2,5,False,True
28,26,1,2,False,True
29,29,1,2,False,True
30,29,5,9,False,True
31,30,1,6,False,True
32,30,2,6,False,True
33,30,1,2,False,True
34,31,0,4,False,True
35,31,6,8,True,False
36,32,0,4,False,True
37,33,0,7,True,False
38,37,2,6,False,True
39,38,3,6,False,False
40,42,0,1,False,True
41,44,0,6,False,True
42,45,0,1,False,True
43,47,7,8,True,False
44,51,5,9,False,True
45,52,1,5,False,False
46,53,0,8,True,False
47,54,6,7,True,False
48,55,6,7,True,False
49,59,6,7,True,False
50,61,3,8,True,False
51,61,6,7,True,False
52,66,0,8,True,False
53,67,0,8,True,False
54,67,3,5,False,True
55,69,5,9,False,True
56,69,3,7,True,False
57,70,0,2,False,False
58,75,3,7,True,False
59,76,7,9,True,False
60,76,3,4,False,True
61,77,2,3,False,True
62,77,4,7,True,False
63,77,1,9,False,True
64,78,2,5,False,True
65,79,1,9,False,True
66,79,0,6,False,True
67,82,6,8,True,False
68,82,3,7,True,True
69,83,5,7,True,False
70,85,4,6,False,True
71,87,2,7,True,False
72,89,5,9,False,True
73,89,7,8,True,False
74,90,0,7,True,False
75,92,0,7,True,False
76,92,5,8,True,False
77,94,4,7,True,False
78,94,4,8,True,False
79,95,4,7,True,True
80,95,4,8,True,False
81,97,3,6,False,True
82,98,0,8,True,True
83,98,3,9,False,True
84,98,2,9,False,True
