,num_infected,num_interactions,num_interactions_condoms
0,1,1,1
1,1,3,3
2,1,3,3
3,1,4,3
4,1,6,4
5,1,7,4
6,1,9,4
7,1,9,4
8,1,10,4
9,1,10,4
10,1,11,5
11,1,12,5
12,1,13,5
13,1,13,5
14,1,15,6
15,1,16,7
16,1,17,7
17,1,17,7
18,2,19,8
19,2,20,9
20,2,22,10
21,2,23,11
22,2,25,13
23,3,27,13
24,3,27,13
25,3,27,13
26,5,29,13
27,5,29,13
28,5,29,13
29,5,31,13
30,6,34,13
31,7,36,14
32,7,37,14
33,7,38,15
34,7,38,15
35,7,38,15
36,7,38,15
37,7,39,15
38,7,40,15
39,7,40,15
40,7,40,15
41,7,40,15
42,7,41,15
43,7,41,15
44,7,42,15
45,7,43,15
46,7,43,15
47,7,44,16
48,7,44,16
49,7,44,16
50,7,44,16
51,7,45,16
52,7,46,16
53,7,47,17
54,7,48,18
55,7,49,19
56,7,49,19
57,7,49,19
58,7,49,19
59,7,50,20
60,7,50,20
61,7,52,22
62,7,52,22
63,7,52,22
64,7,52,22
65,7,52,22
66,7,53,23
67,8,55,24
68,8,55,24
69,8,57,25
70,8,58,25
71,8,58,25
72,8,58,25
73,8,58,25
74,8,58,25
75,8,59,26
76,8,61,27
77,8,64,28
78,8,65,28
79,8,67,28
80,8,67,28
81,8,67,28
82,9,69,30
83,9,70,31
84,9,70,31
85,9,71,31
86,9,71,31
87,9,72,32
88,9,72,32
89,9,74,33
90,9,75,34
91,9,75,34
92,9,77,36
93,9,77,36
94,9,79,38
95,9,81,40
96,9,81,40
97,9,82,40
98,10,85,41
99,10,85,41
