,time,agent_a,agent_b,use_condom,is_transmission
0,0,2,8,True,False
1,0,6,8,True,False
2,0,2,6,True,False
3,1,4,5,True,False
4,1,5,7,True,False
5,2,5,7,True,False
6,2,0,4,True,False
7,2,2,7,False,False
8,2,3,9,True,False
9,3,3,9,True,False
10,3,2,7,False,False
11,4,0,4,True,False
12,4,2,5,True,False
13,5,6,7,True,False
14,5,0,9,True,False
15,6,3,7,True,False
16,6,6,7,True,False
17,6,0,4,True,False
18,6,4,5,True,False
19,7,6,8,True,False
20,7,4,5,True,False
21,7,6,7,True,False
22,7,0,3,True,False
23,7,1,9,True,False
24,8,0,5,True,False
25,8,0,4,True,False
26,8,6,8,True,False
27,9,0,3,True,False
28,9,0,4,True,False
29,9,1,9,True,False
30,10,4,5,True,False
31,10,2,4,False,False
32,10,1,9,True,False
33,11,4,5,True,False
34,11,1,9,True,False
35,12,3,9,True,False
36,12,0,3,True,False
37,12,2,5,True,False
38,12,2,4,False,False
39,13,7,8,True,False
40,13,2,4,False,False
41,13,2,5,True,False
42,13,1,9,True,False
43,14,7,9,False,False
44,14,3,9,True,False
45,14,0,3,True,False
46,15,2,4,False,False
47,15,4,8,True,False
48,15,3,9,True,False
49,16,1,8,True,False
50,16,7,8,True,False
51,16,2,4,False,False
52,18,1,9,True,False
53,18,2,4,False,False
54,19,1,9,True,False
55,19,0,6,True,False
56,19,0,2,True,False
57,19,2,6,True,False
58,20,6,8,True,False
59,20,4,5,True,False
60,20,0,2,True,False
61,21,1,9,True,False
62,21,0,6,True,False
63,22,1,9,True,False
64,22,4,5,True,False
65,23,1,9,True,False
66,23,1,2,True,False
67,23,2,9,False,False
68,23,0,9,True,False
69,24,2,9,False,False
70,24,4,8,True,False
71,24,0,9,True,False
72,26,2,9,False,False
73,27,1,5,True,False
74,28,1,5,True,False
75,29,2,9,False,False
76,29,4,6,True,False
77,30,1,3,True,False
78,31,2,9,False,False
79,31,2,6,True,False
80,31,3,5,True,False
81,31,1,5,True,False
82,32,7,9,False,False
83,32,4,6,True,False
84,32,2,6,True,False
85,32,2,7,False,False
86,32,1,5,True,False
87,33,0,3,True,False
88,33,3,5,True,False
89,33,7,9,False,False
90,33,1,2,True,False
91,33,1,6,True,False
92,34,1,2,True,False
93,35,6,7,True,False
94,35,4,8,True,False
95,35,2,6,True,False
96,35,0,5,True,False
97,36,8,9,True,False
98,36,2,6,True,False
99,36,0,5,True,False
100,37,0,7,True,False
101,37,4,8,True,False
102,37,8,9,True,False
103,37,0,5,True,False
104,37,2,9,False,False
105,38,0,5,True,False
106,38,2,7,False,False
107,39,4,8,True,False
108,40,3,9,True,False
109,41,0,3,True,False
110,42,4,8,True,False
111,42,2,9,False,False
112,42,0,3,True,False
113,43,0,9,True,False
114,43,0,3,True,False
115,43,3,9,True,False
116,43,2,7,False,False
117,43,1,8,True,True
118,44,0,9,True,False
119,44,2,9,False,False
120,45,3,7,True,False
121,46,0,2,True,False
122,46,2,9,False,False
123,48,6,8,True,False
124,48,1,8,True,False
125,48,0,1,True,False
126,49,2,7,False,False
127,49,0,1,True,False
128,50,0,1,True,False
129,50,0,8,True,False
130,51,3,4,True,False
131,51,4,8,True,False
132,53,2,7,False,False
133,53,0,1,True,False
134,54,3,6,True,False
135,54,2,7,False,False
136,55,3,6,True,False
137,55,2,6,True,False
138,55,2,7,False,False
139,56,0,5,True,False
140,56,2,7,False,False
141,57,3,6,True,False
142,58,0,4,True,False
143,58,3,6,True,False
144,58,1,7,True,True
145,58,2,3,True,False
146,59,4,7,False,True
147,59,1,4,True,False
148,59,5,9,True,False
149,60,4,7,False,True
150,60,0,5,True,False
151,60,1,4,True,False
152,61,1,7,True,False
153,61,0,5,True,False
154,61,1,4,True,False
155,62,3,6,True,False
156,62,2,5,True,False
157,62,1,7,True,False
158,63,2,5,True,False
159,63,0,5,True,False
160,63,1,3,True,False
161,63,1,6,True,False
162,63,3,6,True,False
163,63,6,8,True,False
164,63,0,9,True,False
165,64,3,6,True,False
166,64,5,9,True,False
167,64,0,9,True,False
168,64,0,2,True,False
169,65,7,9,False,True
170,65,2,5,True,False
171,65,0,2,True,False
172,66,7,9,False,True
173,66,1,5,True,True
174,67,1,5,True,False
175,67,1,2,True,False
176,67,0,9,True,True
177,68,2,5,True,False
178,68,1,5,True,False
179,69,0,9,True,False
180,69,2,5,True,False
181,69,1,2,True,False
182,69,2,7,False,True
183,69,1,5,True,False
184,70,1,6,True,False
185,70,1,5,True,False
186,70,1,3,True,False
187,70,5,6,True,False
188,70,3,6,True,False
189,70,5,7,True,False
190,70,2,7,False,True
191,71,2,7,False,True
192,71,3,7,True,False
193,71,1,3,True,False
194,71,1,6,True,False
195,71,5,7,True,False
196,72,3,6,True,False
197,72,2,3,True,False
198,72,2,5,True,False
199,73,5,6,True,False
200,73,4,9,False,True
201,73,0,9,True,False
202,74,4,9,False,True
203,75,0,5,True,False
204,75,5,9,True,False
205,75,2,6,True,False
206,75,4,7,False,True
207,76,0,5,True,False
208,77,2,6,True,False
209,77,1,7,True,False
210,78,1,7,True,False
211,79,1,7,True,False
212,79,2,4,False,True
213,80,3,6,True,False
214,81,3,6,True,False
215,82,2,5,True,False
216,82,6,8,True,False
217,82,6,7,True,False
218,83,6,8,True,False
219,84,0,5,True,False
220,84,2,5,True,False
221,84,0,1,True,True
222,85,0,5,True,True
223,85,1,9,True,False
224,86,1,9,True,False
225,86,2,5,True,False
226,87,2,5,True,False
227,88,0,2,True,False
228,88,4,9,False,True
229,90,6,8,True,True
230,90,0,2,True,False
231,91,7,8,True,False
232,91,2,5,True,False
233,92,0,8,True,False
234,92,0,2,True,False
235,92,4,6,True,False
236,92,3,7,True,False
237,92,2,8,True,False
238,93,3,8,True,False
239,93,3,5,True,False
240,93,3,7,True,False
241,93,4,6,True,False
242,93,5,7,True,False
243,94,3,7,True,True
244,94,1,9,True,False
245,94,3,5,True,False
246,94,2,8,True,False
247,95,3,7,True,False
248,95,3,8,True,False
249,95,1,9,True,False
250,96,5,6,True,False
251,96,4,6,True,False
252,97,0,1,True,False
253,98,2,5,True,False
254,98,3,7,True,False
255,99,0,1,True,False
256,99,5,7,True,True
