,num_infected,num_interactions,num_interactions_condoms
0,2,3,3
1,2,7,7
2,2,9,9
3,2,11,11
4,2,13,13
5,2,16,16
6,2,20,19
7,2,24,23
8,2,25,23
9,2,28,26
10,2,31,28
11,2,34,31
12,2,37,33
13,2,39,35
14,2,39,35
15,2,39,35
16,2,41,36
17,2,43,38
18,2,45,40
19,2,47,42
20,2,49,44
21,2,51,46
22,2,54,49
23,2,58,53
24,3,62,57
25,3,65,60
26,3,67,61
27,3,69,62
28,3,71,62
29,4,76,66
30,5,80,69
31,5,86,74
32,5,92,80
33,5,96,83
34,5,100,87
35,5,102,89
36,5,103,89
37,5,105,90
38,6,109,93
39,8,112,94
40,8,114,95
41,8,115,96
42,8,116,96
43,9,119,97
44,9,120,98
45,9,122,99
46,9,124,100
47,10,128,104
48,10,131,107
49,10,135,111
50,10,141,116
51,10,147,121
52,10,150,124
53,10,155,128
54,10,158,130
55,10,163,133
56,10,167,136
57,10,171,139
58,10,174,141
59,10,179,144
60,10,181,145
61,10,186,150
62,10,192,154
63,10,196,158
64,10,200,161
65,10,204,165
66,10,208,167
67,10,209,167
68,10,210,168
69,10,213,171
70,10,214,172
71,10,215,173
72,10,216,174
73,10,220,177
74,10,220,177
75,10,223,180
76,10,225,181
77,10,229,184
78,10,232,186
79,10,235,188
80,10,237,189
81,10,241,192
82,10,246,196
83,10,247,196
84,10,249,198
85,10,252,200
86,10,253,200
87,10,256,203
88,10,260,204
89,10,262,205
90,10,265,208
91,10,269,212
92,10,274,214
93,10,277,216
94,10,280,218
95,10,284,221
96,10,286,223
97,10,290,226
98,10,291,227
99,10,294,230
