,time,agent_a,agent_b,use_condom,is_transmission
0,0,1,6,True,False
1,0,3,8,True,False
2,0,2,4,True,False
3,1,7,8,False,False
4,2,3,8,True,False
5,4,3,4,True,False
6,8,0,7,True,False
7,12,0,9,True,False
8,13,0,9,True,False
9,13,0,2,True,False
10,13,7,8,False,False
11,15,8,9,False,False
12,18,3,4,True,False
13,18,0,1,True,False
14,20,3,8,True,False
15,20,2,9,True,False
16,20,4,5,True,False
17,23,6,9,True,False
18,23,1,3,True,False
19,24,3,4,True,False
20,24,4,8,True,False
21,24,3,8,True,False
22,25,3,4,True,False
23,25,7,9,False,False
24,29,6,7,True,False
25,30,6,9,True,False
26,31,7,8,False,False
27,31,4,9,True,False
28,32,0,4,True,False
29,33,1,6,True,False
30,35,0,6,True,False
31,36,2,5,True,False
32,36,7,9,False,False
33,37,1,6,True,False
34,38,4,6,True,False
35,43,4,9,True,False
36,46,1,6,True,False
37,47,1,6,True,False
38,50,2,3,True,False
39,52,3,6,True,False
40,53,7,8,False,False
41,54,1,8,True,False
42,55,0,4,True,False
43,56,3,9,True,False
44,59,5,8,False,False
45,60,2,8,True,False
46,61,0,4,True,False
47,64,0,1,True,False
48,65,3,5,True,False
49,67,4,7,True,False
50,67,2,4,True,False
51,67,2,7,True,False
52,68,1,9,True,False
53,74,2,7,True,False
54,76,1,4,True,False
55,83,1,8,True,False
56,88,4,5,True,False
57,89,1,7,True,False
58,91,4,7,True,False
59,97,4,7,True,False
60,97,0,5,True,False
61,97,1,7,True,False
62,98,1,7,True,False
63,99,1,4,True,False
64,99,6,8,True,False
