,num_infected,num_interactions,num_interactions_condoms
0,1,3,3
1,1,4,3
2,1,5,4
3,1,5,4
4,1,6,5
5,1,6,5
6,1,6,5
7,1,6,5
8,1,7,6
9,1,7,6
10,1,7,6
11,1,7,6
12,1,8,7
13,1,11,9
14,1,11,9
15,1,12,9
16,1,12,9
17,1,12,9
18,1,14,11
19,1,14,11
20,1,17,14
21,1,17,14
22,1,17,14
23,1,19,16
24,1,22,19
25,1,24,20
26,1,24,20
27,1,24,20
28,1,24,20
29,1,25,21
30,1,26,22
31,1,28,23
32,1,29,24
33,1,30,25
34,1,30,25
35,1,31,26
36,1,33,27
37,1,34,28
38,1,35,29
39,1,35,29
40,1,35,29
41,1,35,29
42,1,35,29
43,1,36,30
44,1,36,30
45,1,36,30
46,1,37,31
47,1,38,32
48,1,38,32
49,1,38,32
50,1,39,33
51,1,39,33
52,1,40,34
53,1,41,34
54,1,42,35
55,1,43,36
56,1,44,37
57,1,44,37
58,1,44,37
59,1,45,37
60,1,46,38
61,1,47,39
62,1,47,39
63,1,47,39
64,1,48,40
65,1,49,41
66,1,49,41
67,1,52,44
68,1,53,45
69,1,53,45
70,1,53,45
71,1,53,45
72,1,53,45
73,1,53,45
74,1,54,46
75,1,54,46
76,1,55,47
77,1,55,47
78,1,55,47
79,1,55,47
80,1,55,47
81,1,55,47
82,1,55,47
83,1,56,48
84,1,56,48
85,1,56,48
86,1,56,48
87,1,56,48
88,1,57,49
89,1,58,50
90,1,58,50
91,1,59,51
92,1,59,51
93,1,59,51
94,1,59,51
95,1,59,51
96,1,59,51
97,1,62,54
98,1,63,55
99,1,65,57
