,time,agent_a,agent_b,use_condom,is_transmission
0,0,1,8,False,False
1,1,2,4,True,False
2,4,0,3,False,False
3,5,3,9,False,False
4,10,1,8,False,False
5,13,3,6,False,True
6,14,3,4,True,False
7,17,1,7,True,False
8,17,4,9,True,False
9,17,3,4,True,False
10,17,2,3,False,True
11,17,6,9,False,True
12,21,4,6,True,False
13,21,0,1,False,False
14,22,2,4,True,False
15,23,2,9,False,True
16,23,0,8,False,False
17,23,0,1,False,False
18,28,0,1,False,False
19,28,0,8,False,False
20,28,5,7,True,False
21,29,0,1,False,False
22,29,2,9,False,True
23,30,4,6,True,False
24,33,2,9,False,True
25,36,2,6,False,True
26,37,2,4,True,False
27,45,2,4,True,True
28,46,8,9,False,True
29,47,5,9,False,True
30,48,7,8,True,False
31,49,0,9,False,True
32,49,6,8,False,True
33,50,6,8,False,True
34,50,6,7,True,False
35,50,7,8,True,False
36,51,7,8,True,False
37,51,0,9,False,True
38,53,2,7,True,False
39,55,2,8,False,False
40,55,0,1,False,False
41,57,6,7,True,False
42,57,5,9,False,True
43,57,2,8,False,True
44,58,6,7,True,True
45,59,3,8,False,True
46,60,1,4,True,False
47,60,8,9,False,True
48,61,0,2,False,True
49,61,5,8,False,True
50,63,0,1,False,True
51,63,1,7,True,False
52,64,0,4,True,True
53,65,3,8,False,True
54,66,2,8,False,True
55,67,4,6,True,False
56,68,2,8,False,False
57,69,2,8,False,True
58,70,2,8,False,True
59,72,2,4,True,False
60,73,0,2,False,True
61,73,1,2,False,True
62,74,1,8,False,True
63,75,2,8,False,False
64,76,2,4,True,False
65,76,1,6,False,True
66,76,0,5,False,True
67,80,1,8,False,True
68,80,2,5,False,True
69,81,3,6,False,True
70,81,0,2,False,True
71,82,3,6,False,True
72,83,0,4,True,False
73,83,0,2,False,True
74,84,0,3,False,True
75,84,1,7,True,False
76,85,0,4,True,False
77,86,0,5,False,True
78,86,7,8,True,False
79,87,1,8,False,False
80,87,1,7,True,False
81,88,8,9,False,True
82,89,8,9,False,True
83,92,0,1,False,True
84,94,1,5,False,True
85,95,3,7,True,False
86,96,1,2,False,True
87,97,0,4,True,False
88,99,7,9,True,False
89,99,5,6,False,True
90,99,0,1,False,True
