,time,agent_a,agent_b,use_condom,is_transmission
0,0,4,9,False,False
1,1,0,1,False,True
2,1,3,7,False,False
3,2,3,7,False,False
4,2,0,1,False,True
5,4,3,7,False,False
6,5,3,7,False,False
7,7,1,8,False,False
8,10,2,6,False,False
9,10,6,7,False,False
10,11,8,9,False,False
11,11,2,6,False,False
12,11,3,4,False,False
13,11,0,8,False,True
14,14,0,6,False,True
15,20,2,6,False,True
16,20,1,7,False,True
17,21,2,6,False,True
18,21,1,4,False,True
19,23,0,2,False,True
20,25,2,7,False,True
21,26,2,7,False,True
22,26,6,7,False,True
23,27,4,5,False,True
24,27,1,3,False,True
25,28,1,3,False,True
26,28,6,7,False,True
27,29,2,7,False,True
28,34,0,3,False,True
29,36,0,3,False,True
30,37,3,5,False,True
31,38,0,3,False,True
32,40,2,4,False,False
33,44,1,7,False,False
34,45,5,9,False,True
35,47,6,9,False,True
36,47,0,3,False,False
37,47,7,8,False,True
38,48,1,7,False,True
39,49,1,7,False,True
40,49,3,9,False,True
41,51,6,9,False,True
42,51,1,8,False,True
43,52,0,3,False,True
44,52,1,7,False,False
45,54,0,7,False,True
46,54,0,8,False,True
47,57,0,1,False,True
48,57,3,4,False,True
49,59,0,9,False,True
50,60,0,9,False,True
51,60,2,6,False,True
52,63,0,3,False,False
53,64,4,6,False,False
54,66,0,3,False,True
55,67,3,6,False,True
56,67,5,7,False,True
57,68,7,8,False,True
58,70,7,8,False,True
59,70,1,9,False,True
60,71,7,8,False,False
61,72,1,6,False,True
62,74,1,5,False,True
63,74,0,2,False,True
64,75,2,6,False,True
65,75,0,6,False,True
66,76,0,6,False,True
67,76,0,1,False,True
68,77,1,5,False,True
69,77,0,6,False,True
70,77,2,4,False,False
71,78,7,8,False,True
72,81,0,6,False,True
73,82,0,6,False,True
74,83,1,5,False,True
75,84,0,6,False,True
76,87,0,5,False,True
77,87,3,8,False,False
78,88,2,5,False,True
79,89,3,5,False,True
80,91,0,1,False,True
81,91,3,8,False,True
82,92,4,6,False,True
83,92,1,6,False,True
84,93,1,6,False,True
85,94,4,6,False,True
86,99,0,5,False,False
87,99,3,7,False,True
