,time,agent_a,agent_b,use_condom,is_transmission
0,0,2,8,False,False
1,0,4,6,True,False
2,0,5,7,True,False
3,0,7,9,False,False
4,1,5,9,True,True
5,1,4,6,True,False
6,2,4,6,True,False
7,3,5,9,True,False
8,4,1,7,True,False
9,4,5,7,True,True
10,4,5,9,True,False
11,5,5,9,True,True
12,5,4,9,True,False
13,5,5,7,True,False
14,6,4,7,True,False
15,6,4,9,True,False
16,6,2,8,False,False
17,6,0,1,True,False
18,7,2,3,True,False
19,7,4,9,True,False
20,7,2,8,False,False
21,7,4,7,True,False
22,8,2,3,True,False
23,8,4,9,True,False
24,8,6,7,True,False
25,8,1,8,True,False
26,8,4,7,True,False
27,9,2,3,True,False
28,9,6,7,True,False
29,9,4,7,True,True
30,9,0,1,True,False
31,9,5,9,True,False
32,10,4,9,True,False
33,10,5,9,True,False
34,10,6,7,True,False
35,10,0,8,True,False
36,10,0,1,True,False
37,10,2,8,False,False
38,11,4,7,True,False
39,11,4,9,True,False
40,11,6,7,True,False
41,11,7,9,False,True
42,11,2,8,False,False
43,11,0,8,True,False
44,11,5,9,True,False
45,12,4,6,True,False
46,12,4,7,True,False
47,12,4,9,True,False
48,12,0,8,True,False
49,12,7,9,False,True
50,13,5,9,True,False
51,13,4,6,True,False
52,14,2,3,True,False
53,14,1,8,True,False
54,15,0,1,True,False
55,15,2,3,True,False
56,15,1,8,True,False
57,16,3,6,True,False
58,16,5,9,True,False
59,16,0,1,True,False
60,17,4,8,True,True
61,17,3,6,True,False
62,18,4,8,True,True
63,18,0,7,True,False
64,19,4,8,True,False
65,19,3,6,True,False
66,19,2,3,True,False
67,19,0,7,True,False
68,19,0,2,True,False
69,20,2,3,True,False
70,20,7,9,False,True
71,20,6,8,True,False
72,20,4,8,True,False
73,20,4,6,True,False
74,20,4,5,True,False
75,21,6,8,True,False
76,21,4,6,True,False
77,21,0,7,True,False
78,21,0,9,True,True
79,21,4,5,True,False
80,21,2,3,True,False
81,22,0,9,True,False
82,22,1,8,True,False
83,22,0,7,True,False
84,22,1,6,True,False
85,23,7,9,False,True
86,23,2,3,True,False
87,23,1,6,True,False
88,23,4,6,True,False
89,23,1,8,True,False
90,24,3,6,True,False
91,24,4,6,True,False
92,25,3,6,True,False
93,25,4,6,True,True
94,25,3,4,True,True
95,25,2,7,False,True
96,26,4,8,True,False
97,26,1,8,True,True
98,26,2,3,True,False
99,26,1,4,True,True
100,27,2,6,True,False
101,27,1,8,True,False
102,27,1,4,True,False
103,27,0,6,True,False
104,27,4,8,True,False
105,28,2,6,True,False
106,29,3,6,True,False
107,29,2,4,True,False
108,30,0,4,True,False
109,30,2,4,True,False
110,31,5,6,True,False
111,32,5,6,True,True
112,32,2,7,False,True
113,33,5,6,True,False
114,34,2,7,False,True
115,34,5,6,True,False
116,34,7,8,False,True
117,35,3,7,True,False
118,35,2,7,False,True
119,35,0,6,True,False
120,35,3,8,True,False
121,35,2,8,False,True
122,35,2,3,True,False
123,36,0,6,True,False
124,36,3,7,True,False
125,37,8,9,False,True
126,37,3,7,True,False
127,37,2,3,True,False
128,37,0,6,True,False
129,38,3,7,True,False
130,38,2,3,True,False
131,38,0,2,True,False
132,38,0,4,True,False
133,39,2,3,True,False
134,39,5,6,True,False
135,39,8,9,False,False
136,39,0,2,True,False
137,39,0,4,True,False
138,40,5,6,True,False
139,40,2,8,False,True
140,40,2,3,True,False
141,40,8,9,False,True
142,41,3,4,True,False
143,41,0,4,True,False
144,41,1,7,True,False
145,41,8,9,False,True
146,41,2,3,True,False
147,42,0,4,True,False
148,42,2,3,True,True
149,42,2,8,False,True
150,42,5,6,True,False
151,43,0,3,True,True
152,43,5,6,True,True
153,44,0,3,True,False
154,44,2,8,False,True
155,45,2,8,False,True
156,45,3,7,True,False
157,45,0,4,True,False
158,46,0,6,True,False
159,46,1,2,True,False
160,46,2,5,True,False
161,47,3,7,True,False
162,50,5,8,True,False
163,51,5,6,True,False
164,51,3,9,True,False
165,51,1,2,True,True
166,52,5,6,True,False
167,52,2,8,False,True
168,52,1,2,True,False
169,53,1,2,True,False
170,55,7,9,False,True
171,56,4,9,True,False
172,57,0,5,True,False
173,57,2,8,False,True
174,57,3,4,True,False
175,58,1,3,True,False
176,58,3,4,True,False
177,58,4,9,True,False
178,59,1,8,True,True
179,59,3,8,True,True
180,59,1,3,True,False
181,59,0,7,True,False
182,60,1,3,True,False
183,60,3,4,True,False
184,60,2,5,True,False
185,60,1,4,True,False
186,60,4,9,True,False
187,61,1,3,True,False
188,62,7,9,False,True
189,62,1,3,True,False
190,62,5,8,True,False
191,62,2,8,False,False
192,62,2,5,True,False
193,63,4,6,True,False
194,63,2,8,False,True
195,64,7,9,False,True
196,64,5,6,True,False
197,64,6,8,True,False
198,64,4,6,True,False
199,64,4,8,True,False
200,64,5,8,True,True
201,65,4,8,True,False
202,66,4,8,True,False
203,66,5,8,True,False
204,67,2,8,False,True
205,67,5,6,True,False
206,67,4,5,True,False
207,67,4,6,True,True
208,69,5,6,True,False
209,69,1,8,True,False
210,70,7,8,False,False
211,70,1,7,True,False
212,70,1,8,True,False
213,71,2,4,True,False
214,73,2,4,True,False
215,73,2,5,True,False
216,73,0,7,True,False
217,73,1,3,True,False
218,74,4,8,True,True
219,74,1,3,True,False
220,74,5,6,True,False
221,75,8,9,False,True
222,75,2,4,True,True
223,76,0,9,True,False
224,76,1,3,True,True
225,77,1,7,True,False
226,77,4,9,True,False
227,77,0,9,True,False
228,78,1,3,True,True
229,78,0,2,True,False
230,78,0,9,True,False
231,78,0,4,True,False
232,79,0,4,True,False
233,79,2,9,False,True
234,80,4,9,True,False
235,81,8,9,False,True
236,81,4,8,True,True
237,81,4,9,True,False
238,81,1,5,True,False
239,81,3,7,True,False
240,82,3,7,True,False
241,82,0,4,True,False
242,82,0,8,True,False
243,82,4,8,True,False
244,83,3,6,True,False
245,83,4,9,True,False
246,83,1,5,True,False
247,84,3,6,True,False
248,84,0,8,True,False
249,85,0,4,True,False
250,85,4,9,True,False
251,85,2,7,False,True
252,85,3,6,True,False
253,86,0,8,True,False
254,86,8,9,False,True
255,87,8,9,False,True
256,87,2,4,True,False
257,87,0,8,True,False
258,88,0,5,True,False
259,88,8,9,False,False
260,89,1,3,True,False
261,89,3,6,True,True
262,90,3,6,True,False
263,90,4,5,True,False
264,91,2,6,True,True
265,91,3,6,True,False
266,91,4,5,True,False
267,91,5,8,True,False
268,92,3,6,True,False
269,92,7,8,False,True
270,92,0,4,True,False
271,92,0,5,True,False
272,92,4,8,True,False
273,92,5,8,True,False
274,92,4,5,True,False
275,93,5,8,True,False
276,93,4,8,True,False
277,93,0,5,True,False
278,94,0,5,True,False
279,94,5,8,True,False
280,94,3,9,True,False
281,95,3,9,True,False
282,95,4,6,True,False
283,96,0,1,True,False
284,96,3,9,True,False
285,96,0,5,True,True
286,96,4,6,True,False
287,97,4,6,True,False
288,97,2,7,False,True
289,97,3,9,True,False
290,97,1,5,True,False
291,98,0,5,True,False
292,98,2,6,True,False
293,99,4,6,True,False
294,99,2,7,False,False
