,num_infected,num_interactions,num_interactions_condoms
0,1,3,3
1,1,7,7
2,1,11,11
3,1,15,15
4,1,19,19
5,1,23,23
6,1,25,25
7,1,26,26
8,1,29,29
9,1,31,31
10,1,32,32
11,1,33,33
12,2,35,35
13,3,39,39
14,3,45,45
15,3,51,51
16,3,55,55
17,3,59,59
18,3,65,65
19,3,70,70
20,3,73,73
21,3,77,77
22,3,84,84
23,3,87,87
24,3,90,90
25,3,92,92
26,3,93,93
27,3,97,97
28,3,98,98
29,3,99,99
30,3,101,101
31,3,101,101
32,3,104,104
33,3,106,106
34,3,109,109
35,3,112,112
36,3,115,115
37,3,118,118
38,4,120,120
39,4,122,122
40,4,128,128
41,4,131,131
42,4,134,134
43,4,137,137
44,5,144,144
45,5,147,147
46,5,149,149
47,5,151,151
48,5,153,153
49,5,155,155
50,5,156,156
51,5,159,159
52,5,161,161
53,5,164,164
54,5,169,169
55,6,172,172
56,7,174,174
57,7,177,177
58,7,179,179
59,7,184,184
60,7,187,187
61,7,190,190
62,7,196,196
63,7,199,199
64,7,205,205
65,7,207,207
66,7,208,208
67,7,212,212
68,7,217,217
69,8,221,221
70,8,226,226
71,8,228,228
72,8,231,231
73,8,234,234
74,8,238,238
75,8,240,240
76,8,247,247
77,8,249,249
78,8,252,252
79,8,255,255
80,8,260,260
81,8,262,262
82,8,266,266
83,8,271,271
84,8,272,272
85,8,274,274
86,8,278,278
87,8,280,280
88,9,283,283
89,9,288,288
90,9,291,291
91,9,294,294
92,9,297,297
93,9,299,299
94,9,303,303
95,9,306,306
96,9,310,310
97,9,311,311
98,9,312,312
99,9,317,317
