,time,agent_a,agent_b,use_condom,is_transmission
0,0,6,9,True,False
1,0,3,9,True,False
2,0,6,7,True,False
3,1,6,8,True,False
4,1,0,1,True,False
5,1,5,9,True,False
6,1,3,4,True,False
7,2,2,7,True,False
8,2,3,4,True,False
9,2,0,1,True,False
10,2,6,8,True,False
11,3,5,9,True,False
12,3,3,4,True,False
13,3,2,7,True,False
14,3,3,8,True,False
15,4,3,6,True,False
16,4,2,7,True,False
17,4,1,9,True,False
18,4,0,8,True,False
19,5,8,9,True,False
20,5,0,9,True,False
21,5,0,8,True,False
22,5,2,7,True,False
23,6,8,9,True,False
24,6,6,7,True,False
25,7,2,7,True,False
26,8,1,3,True,False
27,8,2,7,True,False
28,8,6,7,True,False
29,9,4,7,True,False
30,9,5,6,True,False
31,10,5,7,True,False
32,11,4,7,True,False
33,12,4,7,True,False
34,12,2,6,True,True
35,13,0,4,True,False
36,13,1,6,True,True
37,13,3,9,True,False
38,13,2,7,True,False
39,14,0,4,True,False
40,14,1,2,True,False
41,14,1,7,True,False
42,14,3,9,True,False
43,14,3,8,True,False
44,14,0,6,True,False
45,15,2,7,True,False
46,15,1,7,True,False
47,15,3,8,True,False
48,15,1,2,True,False
49,15,0,6,True,False
50,15,4,6,True,False
51,16,1,2,True,False
52,16,3,8,True,False
53,16,8,9,True,False
54,16,0,6,True,False
55,17,3,5,True,False
56,17,3,8,True,False
57,17,5,8,True,False
58,17,4,6,True,False
59,18,4,6,True,False
60,18,0,4,True,False
61,18,8,9,True,False
62,18,3,9,True,False
63,18,2,5,True,False
64,18,3,8,True,False
65,19,0,6,True,False
66,19,3,8,True,False
67,19,0,4,True,False
68,19,8,9,True,False
69,19,2,5,True,False
70,20,2,6,True,False
71,20,0,6,True,False
72,20,1,8,True,False
73,21,2,6,True,False
74,21,0,6,True,False
75,21,3,8,True,False
76,21,1,8,True,False
77,22,1,8,True,False
78,22,1,9,True,False
79,22,0,2,True,False
80,22,0,6,True,False
81,22,2,6,True,False
82,22,3,8,True,False
83,22,8,9,True,False
84,23,0,4,True,False
85,23,1,9,True,False
86,23,1,8,True,False
87,24,0,4,True,False
88,24,1,9,True,False
89,24,5,8,True,False
90,25,5,8,True,False
91,25,1,9,True,False
92,26,2,4,True,False
93,27,5,8,True,False
94,27,1,6,True,False
95,27,2,6,True,False
96,27,1,2,True,False
97,28,5,8,True,False
98,29,2,6,True,False
99,30,1,6,True,False
100,30,0,3,True,False
101,32,1,6,True,False
102,32,2,3,True,False
103,32,0,3,True,False
104,33,0,3,True,False
105,33,2,6,True,False
106,34,3,9,True,False
107,34,0,2,True,False
108,34,1,4,True,False
109,35,1,4,True,False
110,35,3,9,True,False
111,35,7,9,True,False
112,36,2,6,True,False
113,36,3,9,True,False
114,36,1,4,True,False
115,37,1,4,True,False
116,37,3,9,True,False
117,37,2,6,True,False
118,38,1,4,True,True
119,38,3,7,True,False
120,39,1,2,True,False
121,39,1,4,True,False
122,40,7,8,True,False
123,40,0,2,True,False
124,40,0,1,True,False
125,40,2,5,True,False
126,40,1,2,True,False
127,40,1,5,True,False
128,41,1,5,True,False
129,41,1,4,True,False
130,41,4,5,True,False
131,42,1,4,True,False
132,42,3,7,True,False
133,42,6,9,True,False
134,43,0,4,True,False
135,43,2,3,True,False
136,43,7,8,True,False
137,44,6,7,True,True
138,44,7,8,True,False
139,44,3,7,True,False
140,44,0,4,True,False
141,44,2,3,True,False
142,44,1,4,True,False
143,44,2,9,True,False
144,45,1,4,True,False
145,45,6,7,True,False
146,45,3,7,True,False
147,46,3,7,True,False
148,46,6,7,True,False
149,47,5,9,True,False
150,47,6,7,True,False
151,48,2,8,True,False
152,48,3,7,True,False
153,49,2,8,True,False
154,49,0,3,True,False
155,50,0,1,True,False
156,51,0,1,True,False
157,51,2,3,True,False
158,51,4,5,True,False
159,52,5,6,True,False
160,52,0,1,True,False
161,53,5,6,True,False
162,53,4,6,True,False
163,53,0,1,True,False
164,54,7,9,True,False
165,54,0,1,True,False
166,54,5,8,True,False
167,54,5,6,True,False
168,54,4,6,True,False
169,55,3,7,True,False
170,55,2,4,True,False
171,55,5,6,True,True
172,56,0,1,True,True
173,56,1,4,True,False
174,57,0,1,True,False
175,57,8,9,True,False
176,57,2,6,True,False
177,58,0,1,True,False
178,58,8,9,True,False
179,59,3,8,True,False
180,59,0,1,True,False
181,59,1,7,True,True
182,59,2,9,True,False
183,59,0,7,True,False
184,60,1,7,True,False
185,60,2,8,True,False
186,60,0,5,True,False
187,61,2,8,True,False
188,61,0,5,True,False
189,61,6,9,True,False
190,62,1,5,True,False
191,62,0,5,True,False
192,62,2,8,True,False
193,62,7,8,True,False
194,62,2,7,True,False
195,62,0,1,True,False
196,63,4,7,True,False
197,63,0,1,True,True
198,63,1,5,True,False
199,64,4,7,True,False
200,64,0,1,True,True
201,64,0,5,True,False
202,64,3,9,True,False
203,64,7,8,True,False
204,64,1,5,True,False
205,65,3,9,True,False
206,65,1,5,True,False
207,66,4,9,True,False
208,67,5,8,True,False
209,67,0,4,True,False
210,67,0,9,True,False
211,67,4,9,True,False
212,68,0,9,True,False
213,68,1,5,True,True
214,68,7,9,True,False
215,68,4,7,True,True
216,68,4,9,True,False
217,69,3,8,True,False
218,69,2,8,True,False
219,69,0,9,True,True
220,69,4,9,True,False
221,70,0,1,True,False
222,70,1,9,True,False
223,70,0,2,True,False
224,70,0,9,True,False
225,70,5,7,True,False
226,71,2,9,True,True
227,71,1,9,True,False
228,72,0,7,True,False
229,72,6,8,True,False
230,72,5,7,True,False
231,73,5,7,True,False
232,73,6,8,True,False
233,73,3,4,True,False
234,74,0,5,True,False
235,74,0,7,True,False
236,74,4,9,True,False
237,74,6,8,True,False
238,75,2,5,True,True
239,75,3,9,True,False
240,76,2,5,True,False
241,76,5,7,True,False
242,76,0,4,True,False
243,76,0,3,True,False
244,76,3,9,True,False
245,76,3,4,True,False
246,76,2,7,True,False
247,77,0,4,True,False
248,77,4,7,True,False
249,78,4,7,True,False
250,78,6,8,True,False
251,78,3,9,True,False
252,79,6,8,True,False
253,79,4,7,True,False
254,79,3,4,True,False
255,80,6,8,True,False
256,80,3,4,True,False
257,80,3,7,True,False
258,80,4,7,True,False
259,80,0,9,True,False
260,81,3,4,True,False
261,81,3,7,True,False
262,82,6,7,True,False
263,82,1,4,True,False
264,82,3,4,True,False
265,82,7,9,True,False
266,83,0,3,True,False
267,83,1,4,True,False
268,83,3,4,True,False
269,83,1,3,True,False
270,83,7,9,True,False
271,84,1,4,True,False
272,85,1,2,True,False
273,85,6,9,True,False
274,86,6,9,True,False
275,86,2,4,True,False
276,86,1,2,True,False
277,86,0,3,True,False
278,87,1,2,True,True
279,87,6,9,True,False
280,88,2,4,True,False
281,88,0,3,True,True
282,88,1,9,True,False
283,89,1,6,True,False
284,89,6,9,True,False
285,89,5,7,True,False
286,89,0,3,True,False
287,89,1,9,True,False
288,90,1,2,True,False
289,90,0,3,True,False
290,90,5,9,True,False
291,91,3,7,True,False
292,91,5,9,True,False
293,91,0,7,True,False
294,92,0,3,True,False
295,92,1,6,True,True
296,92,0,4,True,False
297,93,0,4,True,False
298,93,7,8,True,False
299,94,0,9,True,False
300,94,0,4,True,False
301,94,3,9,True,False
302,94,1,2,True,False
303,95,0,4,True,False
304,95,1,2,True,True
305,95,7,9,True,False
306,96,1,2,True,False
307,96,7,9,True,False
308,96,1,8,True,False
309,96,0,9,True,False
310,97,0,3,True,False
311,98,1,6,True,False
312,99,0,3,True,False
313,99,2,5,True,False
314,99,6,8,True,False
315,99,1,6,True,False
316,99,4,9,True,False
