,time,agent_a,agent_b,use_condom,is_transmission
0,0,2,6,False,False
1,3,6,9,False,True
2,4,2,6,False,True
3,4,2,9,False,False
4,8,7,9,False,True
5,11,2,7,False,True
6,11,2,9,False,True
7,12,2,5,False,True
8,14,0,7,False,True
9,17,3,6,False,True
10,17,0,8,False,True
11,17,7,9,False,True
12,17,2,3,False,True
13,18,4,7,False,True
14,18,1,7,False,True
15,20,4,7,False,True
16,21,2,9,False,True
17,21,1,7,False,True
18,23,4,7,False,False
19,23,0,2,False,True
20,24,3,7,False,True
21,24,2,6,False,True
22,24,8,9,False,True
23,24,4,9,False,True
24,25,0,9,False,True
25,25,4,8,False,True
26,26,7,8,False,True
27,31,4,6,False,True
28,32,0,2,False,True
29,33,4,7,False,True
30,34,1,9,False,True
31,34,4,8,False,True
32,35,4,8,False,True
33,35,2,9,False,False
34,36,2,9,False,True
35,36,1,9,False,False
36,36,5,8,False,False
37,36,4,8,False,True
38,38,0,6,False,True
39,38,1,8,False,True
40,43,3,5,False,True
41,44,0,4,False,False
42,44,3,5,False,True
43,47,0,4,False,True
44,48,2,9,False,True
45,50,3,6,False,True
46,50,1,8,False,True
47,52,3,5,False,True
48,52,2,3,False,True
49,54,6,9,False,True
50,54,4,7,False,True
51,55,5,6,False,True
52,56,7,8,False,True
53,56,5,6,False,True
54,57,7,9,False,True
55,57,4,8,False,True
56,57,7,8,False,True
57,58,8,9,False,True
58,58,0,1,False,True
59,59,0,1,False,True
60,60,2,9,False,True
61,61,5,9,False,True
62,61,0,1,False,False
63,63,6,8,False,True
64,65,4,7,False,True
65,70,2,5,False,True
66,71,2,5,False,True
67,72,2,5,False,True
68,73,2,5,False,True
69,74,1,3,False,True
70,75,2,5,False,True
71,75,0,1,False,True
72,76,0,6,False,True
73,76,1,5,False,True
74,76,4,9,False,True
75,78,2,3,False,True
76,78,1,5,False,True
77,79,2,3,False,True
78,81,1,3,False,False
79,81,2,7,False,False
80,84,8,9,False,True
81,84,1,3,False,True
82,85,2,8,False,True
83,86,8,9,False,True
84,86,0,5,False,True
85,86,3,4,False,True
86,87,5,8,False,True
87,88,1,4,False,True
88,89,6,7,False,True
89,93,2,9,False,True
90,93,6,7,False,False
91,93,3,8,False,True
92,94,3,8,False,True
93,96,2,9,False,True
94,96,6,7,False,False
95,97,6,7,False,True
