,time,agent_a,agent_b,use_condom,is_transmission
0,4,3,4,True,False
1,4,1,7,True,False
2,4,2,6,True,False
3,5,3,8,True,False
4,5,0,3,True,False
5,6,6,9,True,False
6,7,0,3,True,False
7,8,3,5,True,False
8,9,2,6,True,False
9,10,2,6,True,False
10,11,6,8,True,False
11,11,4,5,True,False
12,13,2,3,True,False
13,16,2,9,True,False
14,17,7,9,True,False
15,18,0,7,False,True
16,18,3,7,True,False
17,18,4,8,True,False
18,19,2,3,True,False
19,19,4,8,True,False
20,19,0,7,False,True
21,20,5,9,True,False
22,20,3,8,True,False
23,22,2,6,True,False
24,22,3,8,True,False
25,22,3,4,True,False
26,23,2,8,True,False
27,23,5,9,True,False
28,25,2,3,True,False
29,27,2,8,True,False
30,29,2,8,True,False
31,31,0,2,False,True
32,31,2,3,True,False
33,33,2,3,True,True
34,33,5,8,True,False
35,34,4,5,True,False
36,34,2,3,True,False
37,35,6,8,True,False
38,36,6,8,True,False
39,37,3,4,True,False
40,38,8,9,True,False
41,39,6,9,True,False
42,42,0,4,True,False
43,42,0,2,False,True
44,45,2,4,True,False
45,46,2,8,True,False
46,46,0,1,True,False
47,46,0,9,True,False
48,47,0,1,True,True
49,50,3,4,True,False
50,53,5,8,True,False
51,55,4,8,True,False
52,56,6,7,True,False
53,57,0,3,True,False
54,58,3,9,True,False
55,59,0,3,True,False
56,61,0,8,True,False
57,61,2,5,True,False
58,63,1,2,True,False
59,63,2,5,True,False
60,66,6,7,True,False
61,67,6,8,True,False
62,67,1,3,True,False
63,68,6,8,True,False
64,69,3,9,True,False
65,69,5,9,True,False
66,71,3,8,True,False
67,73,6,8,True,False
68,75,3,6,True,False
69,79,0,5,True,True
70,79,1,2,True,False
71,80,0,5,True,False
72,83,0,4,True,False
73,84,1,6,True,False
74,85,1,5,True,False
75,87,1,6,True,False
76,87,0,8,True,False
77,88,4,6,True,False
78,88,6,9,True,False
79,89,0,2,False,True
80,89,4,6,True,False
81,90,5,7,True,False
82,91,0,2,False,True
83,91,1,6,True,False
84,92,4,8,True,False
85,94,4,8,True,False
86,95,7,8,True,False
87,96,4,7,True,False
88,98,7,8,True,False
89,99,7,8,True,False
